PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Barcelona;19AUG2021;564;7027;814;14463
Palmas, Las;19AUG2021;35;1004;121;1292
Girona;19AUG2021;118;894;109;2517
Gipuzkoa;19AUG2021;55;412;117;755
Murcia;19AUG2021;101;739;250;1811
DESLOCALIZADOS;19AUG2021;310;4252;672;5676
Alicante/Alacant;19AUG2021;294;1147;378;2219
Araba/Álava;19AUG2021;36;237;76;327
Cádiz;19AUG2021;58;775;303;1580
Bizkaia;19AUG2021;86;643;231;1774
Cuenca;19AUG2021;6;48;30;279
Castellón/Castelló;19AUG2021;41;335;72;682
Ceuta;19AUG2021;31;207;19;100
Granada;19AUG2021;30;261;266;1290
Huelva;19AUG2021;26;271;177;1219
Madrid;19AUG2021;970;11822;1123;9379
Navarra;19AUG2021;52;596;282;2004
Málaga;19AUG2021;61;536;373;1894
Salamanca;19AUG2021;18;158;65;493
Pontevedra;19AUG2021;31;1377;279;2131
Palencia;19AUG2021;6;60;42;226
Segovia;19AUG2021;7;99;22;194
León;19AUG2021;23;274;94;612
Santa Cruz de Tenerife;19AUG2021;52;816;105;1680
Valencia/València;19AUG2021;185;1075;340;2791
Tarragona;19AUG2021;85;630;98;1823
Soria;19AUG2021;5;54;11;132
Zamora;19AUG2021;7;87;31;276
Ciudad Real;19AUG2021;25;187;66;768
Huesca;19AUG2021;22;159;65;367
Ávila;19AUG2021;7;63;48;256
Jaén;19AUG2021;40;271;209;1222
Albacete;19AUG2021;31;125;42;556
Rioja, La;19AUG2021;29;490;99;612
Valladolid;19AUG2021;44;352;124;890
Melilla;19AUG2021;12;126;19;125
Palmas, Las;18AUG2021;31;823;169;2078
Ávila;18AUG2021;19;103;68;286
Barcelona;18AUG2021;569;7043;790;16298
Palencia;18AUG2021;3;48;40;245
Lleida;18AUG2021;78;650;39;1447
Huelva;18AUG2021;49;324;194;1235
Castellón/Castelló;18AUG2021;50;353;69;725
Valencia/València;18AUG2021;161;1107;342;3215
Araba/Álava;18AUG2021;41;276;61;991
Salamanca;18AUG2021;20;128;66;514
Santa Cruz de Tenerife;18AUG2021;59;799;81;1652
Segovia;18AUG2021;7;99;24;246
Cuenca;18AUG2021;12;52;39;294
Madrid;18AUG2021;1107;11031;1277;10027
Alicante/Alacant;18AUG2021;256;1124;397;2579
Baleares;18AUG2021;277;5059;846;7312
Zamora;18AUG2021;7;79;37;403
Cáceres;18AUG2021;44;753;252;1488
Bizkaia;18AUG2021;129;640;250;2146
DESLOCALIZADOS;18AUG2021;288;3847;678;5559
Ciudad Real;18AUG2021;43;231;95;947
Almería;18AUG2021;32;246;177;1379
León;18AUG2021;19;272;122;632
Zaragoza;18AUG2021;95;454;211;1429
Asturias;18AUG2021;10;199;121;2228
Ceuta;18AUG2021;43;264;8;88
Albacete;18AUG2021;24;139;63;620
Córdoba;18AUG2021;59;512;158;1210
Cantabria;18AUG2021;5;154;172;1570
Burgos;18AUG2021;24;150;67;748
Cádiz;18AUG2021;76;786;358;2307
Guadalajara;18AUG2021;14;81;47;278
Granada;18AUG2021;48;380;277;1765
Melilla;18AUG2021;9;137;9;81
Girona;18AUG2021;108;894;132;1636
Huesca;18AUG2021;31;108;60;410
Lugo;18AUG2021;12;264;22;383
Jaén;18AUG2021;43;579;222;1769
Ourense;18AUG2021;16;356;32;689
Rioja, La;18AUG2021;37;394;88;615
Málaga;18AUG2021;89;696;467;2429
Navarra;18AUG2021;59;636;277;2324
Sevilla;18AUG2021;304;1728;522;2300
Murcia;18AUG2021;87;727;365;2520
Coruña, A;18AUG2021;48;841;296;2363
Valladolid;18AUG2021;37;333;130;1229
Toledo;18AUG2021;72;268;191;1101
Tarragona;18AUG2021;101;744;87;1885
Badajoz;18AUG2021;82;1481;140;1398
Gipuzkoa;18AUG2021;61;398;97;1169
Pontevedra;18AUG2021;23;1076;212;1741
Soria;18AUG2021;6;41;7;215
Teruel;18AUG2021;11;63;15;122
Badajoz;17AUG2021;87;1388;135;1291
Cáceres;17AUG2021;50;869;238;1355
Ceuta;17AUG2021;32;263;13;133
Tarragona;17AUG2021;90;749;100;1932
Málaga;17AUG2021;99;686;297;1988
Lugo;17AUG2021;16;268;37;687
Huesca;17AUG2021;32;123;64;459
Bizkaia;17AUG2021;116;649;218;1930
Albacete;17AUG2021;23;132;62;610
Sevilla;17AUG2021;237;1727;357;2062
Madrid;17AUG2021;1163;11618;1302;10356
Pontevedra;17AUG2021;41;1514;214;1745
Gipuzkoa;17AUG2021;58;422;146;1314
Almería;17AUG2021;39;430;109;1210
Alicante/Alacant;17AUG2021;212;1159;480;3206
DESLOCALIZADOS;17AUG2021;358;4124;535;5021
Teruel;17AUG2021;4;48;12;179
Murcia;17AUG2021;92;773;408;3139
Guadalajara;17AUG2021;11;94;45;269
Ciudad Real;17AUG2021;41;234;68;728
Cuenca;17AUG2021;7;57;31;203
Burgos;17AUG2021;23;163;45;529
Soria;17AUG2021;7;34;4;234
Coruña, A;17AUG2021;56;958;282;2210
Barcelona;17AUG2021;646;7166;921;13434
Baleares;17AUG2021;276;4734;823;7661
Castellón/Castelló;17AUG2021;58;337;79;717
Cádiz;17AUG2021;78;942;186;1236
Cantabria;17AUG2021;7;137;172;1612
Asturias;17AUG2021;11;213;124;2119
Huelva;17AUG2021;49;342;122;955
Córdoba;17AUG2021;86;737;83;668
Jaén;17AUG2021;56;627;64;695
Granada;17AUG2021;33;463;248;1901
Lleida;17AUG2021;70;639;54;1016
Navarra;17AUG2021;64;674;263;2126
Melilla;17AUG2021;8;123;15;122
Girona;17AUG2021;120;940;101;1780
Araba/Álava;17AUG2021;49;231;83;672
Segovia;17AUG2021;7;104;31;390
Salamanca;17AUG2021;25;143;59;430
Rioja, La;17AUG2021;24;411;101;783
Valencia/València;17AUG2021;165;1133;366;3688
Zamora;17AUG2021;4;73;39;442
Toledo;17AUG2021;80;252;191;1014
Ávila;17AUG2021;20;97;35;318
Zaragoza;17AUG2021;99;447;249;1698
Palencia;17AUG2021;4;53;31;279
Ourense;17AUG2021;10;420;55;1080
León;17AUG2021;19;278;114;743
Palmas, Las;17AUG2021;50;1352;143;1714
Valladolid;17AUG2021;42;357;149;1047
Santa Cruz de Tenerife;17AUG2021;61;893;93;1952
Segovia;16AUG2021;1;50;22;215
Ciudad Real;16AUG2021;37;250;67;824
Alicante/Alacant;16AUG2021;327;1315;339;2375
Cádiz;16AUG2021;39;478;54;569
Granada;16AUG2021;33;203;39;509
Teruel;16AUG2021;3;32;4;65
Málaga;16AUG2021;62;302;92;710
León;16AUG2021;28;192;13;214
Melilla;16AUG2021;11;149;3;53
Baleares;16AUG2021;297;5186;681;5803
Almería;16AUG2021;22;220;74;700
Lugo;16AUG2021;14;222;98;845
Araba/Álava;16AUG2021;51;219;38;218
Bizkaia;16AUG2021;114;622;192;2112
Huesca;16AUG2021;27;114;15;111
Albacete;16AUG2021;25;144;35;628
Toledo;16AUG2021;59;221;130;832
Córdoba;16AUG2021;37;251;43;334
Asturias;16AUG2021;11;141;80;1535
Coruña, A;16AUG2021;51;836;260;2082
Lleida;16AUG2021;72;817;38;656
DESLOCALIZADOS;16AUG2021;304;3682;342;3513
Barcelona;16AUG2021;913;8894;1009;11519
Castellón/Castelló;16AUG2021;66;397;102;902
Cantabria;16AUG2021;8;201;154;1501
Cáceres;16AUG2021;56;1029;136;852
Ceuta;16AUG2021;38;313;11;105
Murcia;16AUG2021;105;725;242;2207
Palmas, Las;16AUG2021;36;597;95;1160
Tarragona;16AUG2021;122;868;105;1723
Rioja, La;16AUG2021;43;658;42;629
Palencia;16AUG2021;3;48;12;156
Ourense;16AUG2021;11;361;20;494
Santa Cruz de Tenerife;16AUG2021;22;459;146;1322
Salamanca;16AUG2021;18;125;6;152
Soria;16AUG2021;4;43;12;111
Sevilla;16AUG2021;110;800;104;581
Valladolid;16AUG2021;20;171;47;496
Zaragoza;16AUG2021;40;250;44;357
Ávila;16AUG2021;11;88;39;274
Burgos;16AUG2021;6;86;40;377
Guadalajara;16AUG2021;9;89;26;287
Navarra;16AUG2021;81;692;240;2156
Jaén;16AUG2021;44;223;25;314
Zamora;16AUG2021;5;68;18;96
Badajoz;16AUG2021;84;1194;92;1660
Cuenca;16AUG2021;16;60;15;221
Madrid;16AUG2021;1505;14165;700;8129
Huelva;16AUG2021;18;113;68;365
Pontevedra;16AUG2021;19;782;116;1204
Valencia/València;16AUG2021;228;1293;429;3933
Girona;16AUG2021;155;1278;129;1621
Gipuzkoa;16AUG2021;65;437;115;1294
Coruña, A;15AUG2021;25;566;257;1772
Sevilla;15AUG2021;121;650;56;378
Almería;15AUG2021;27;100;101;752
Cantabria;15AUG2021;10;90;129;888
Córdoba;15AUG2021;32;277;74;508
Guadalajara;15AUG2021;1;41;8;82
León;15AUG2021;13;130;8;295
Ourense;15AUG2021;6;212;28;618
Baleares;15AUG2021;209;4375;451;3936
Rioja, La;15AUG2021;11;242;45;468
Salamanca;15AUG2021;17;92;10;236
Palencia;15AUG2021;2;38;17;141
Lugo;15AUG2021;4;121;38;492
Gipuzkoa;15AUG2021;33;263;113;757
Badajoz;15AUG2021;47;667;35;511
Madrid;15AUG2021;299;3448;373;3720
Zamora;15AUG2021;5;49;6;51
Valladolid;15AUG2021;33;178;62;438
Melilla;15AUG2021;7;87;15;92
Granada;15AUG2021;29;150;58;572
Cádiz;15AUG2021;35;335;34;489
Segovia;15AUG2021;3;63;16;221
DESLOCALIZADOS;15AUG2021;217;2504;299;2680
Alicante/Alacant;15AUG2021;124;650;110;824
Araba/Álava;15AUG2021;38;140;41;548
Albacete;15AUG2021;20;86;17;215
Castellón/Castelló;15AUG2021;36;170;14;219
Bizkaia;15AUG2021;75;415;187;1454
Barcelona;15AUG2021;329;2975;223;2427
Burgos;15AUG2021;15;86;32;309
Cuenca;15AUG2021;5;24;14;162
Girona;15AUG2021;76;442;69;366
Huesca;15AUG2021;26;95;4;74
Lleida;15AUG2021;52;315;11;117
Cáceres;15AUG2021;31;414;117;772
Huelva;15AUG2021;14;86;16;132
Jaén;15AUG2021;40;207;45;352
Navarra;15AUG2021;38;349;200;1656
Murcia;15AUG2021;42;520;123;888
Málaga;15AUG2021;52;263;102;810
Pontevedra;15AUG2021;17;528;162;1088
Santa Cruz de Tenerife;15AUG2021;28;439;73;1079
Soria;15AUG2021;5;23;8;136
Ciudad Real;15AUG2021;30;134;8;232
Tarragona;15AUG2021;53;371;18;291
Ávila;15AUG2021;9;40;13;146
Valencia/València;15AUG2021;54;666;67;1160
Toledo;15AUG2021;27;173;7;168
Ceuta;15AUG2021;24;195;4;53
Teruel;15AUG2021;7;45;14;109
Asturias;15AUG2021;7;126;76;1202
Palmas, Las;15AUG2021;21;449;115;1425
Zaragoza;15AUG2021;48;234;27;378
Araba/Álava;14AUG2021;19;103;66;257
Alicante/Alacant;14AUG2021;122;820;326;2164
Jaén;14AUG2021;31;172;133;1014
Lleida;14AUG2021;48;470;31;387
Soria;14AUG2021;7;35;16;105
Murcia;14AUG2021;77;671;199;1625
Huelva;14AUG2021;8;73;53;561
Castellón/Castelló;14AUG2021;45;265;22;424
Barcelona;14AUG2021;397;4343;315;4476
DESLOCALIZADOS;14AUG2021;259;3371;572;4733
Segovia;14AUG2021;2;57;22;160
Toledo;14AUG2021;29;108;114;591
Málaga;14AUG2021;66;337;439;2236
Ceuta;14AUG2021;14;125;9;54
Lugo;14AUG2021;10;310;57;565
Bizkaia;14AUG2021;96;423;216;1855
Baleares;14AUG2021;230;5055;747;6312
Córdoba;14AUG2021;48;319;98;760
Zamora;14AUG2021;6;83;23;89
Teruel;14AUG2021;6;39;2;34
Asturias;14AUG2021;9;127;139;1693
Granada;14AUG2021;25;156;43;503
Cantabria;14AUG2021;5;105;145;1077
Coruña, A;14AUG2021;37;982;271;2123
Badajoz;14AUG2021;45;591;82;1080
Burgos;14AUG2021;10;88;38;357
Madrid;14AUG2021;283;3790;952;8255
Ciudad Real;14AUG2021;26;124;16;287
Guadalajara;14AUG2021;10;38;10;140
Cádiz;14AUG2021;32;333;200;1368
Huesca;14AUG2021;22;88;42;188
Girona;14AUG2021;88;630;72;830
León;14AUG2021;19;162;80;463
Melilla;14AUG2021;4;85;5;63
Gipuzkoa;14AUG2021;38;239;114;1094
Navarra;14AUG2021;40;400;291;1695
Cáceres;14AUG2021;21;269;186;1129
Pontevedra;14AUG2021;15;869;275;1977
Santa Cruz de Tenerife;14AUG2021;32;435;124;1374
Palmas, Las;14AUG2021;26;583;123;1345
Sevilla;14AUG2021;126;714;539;2211
Rioja, La;14AUG2021;26;320;56;421
Valladolid;14AUG2021;25;187;44;332
Zaragoza;14AUG2021;59;277;67;555
Tarragona;14AUG2021;78;500;70;448
Palencia;14AUG2021;6;37;45;179
Almería;14AUG2021;25;120;133;1117
Ávila;14AUG2021;10;34;32;246
Ourense;14AUG2021;8;433;28;730
Albacete;14AUG2021;19;112;44;381
Cuenca;14AUG2021;11;29;31;193
Salamanca;14AUG2021;18;97;47;421
Valencia/València;14AUG2021;125;1169;234;2552
Málaga;13AUG2021;131;786;414;2243
Valladolid;13AUG2021;37;408;114;1150
Toledo;13AUG2021;99;297;270;1099
Ceuta;13AUG2021;20;234;5;95
Teruel;13AUG2021;8;52;15;204
Tarragona;13AUG2021;106;910;99;1640
Palmas, Las;13AUG2021;50;989;138;1623
Lugo;13AUG2021;12;203;53;586
Girona;13AUG2021;141;1137;140;1604
Albacete;13AUG2021;36;152;106;803
Sevilla;13AUG2021;321;1566;558;2393
Segovia;13AUG2021;6;96;25;203
Gipuzkoa;13AUG2021;47;335;137;905
Ávila;13AUG2021;12;78;20;210
Lleida;13AUG2021;54;728;76;1255
Almería;13AUG2021;39;351;179;1485
Badajoz;13AUG2021;65;1306;147;1715
Barcelona;13AUG2021;673;7663;968;11813
Valencia/València;13AUG2021;178;1462;436;4037
Murcia;13AUG2021;101;907;272;2204
Cádiz;13AUG2021;105;915;364;1894
DESLOCALIZADOS;13AUG2021;437;5396;765;6067
Huesca;13AUG2021;21;113;50;376
Palencia;13AUG2021;6;76;27;234
Zaragoza;13AUG2021;83;410;200;1537
Araba/Álava;13AUG2021;52;199;84;611
Alicante/Alacant;13AUG2021;276;1527;393;2876
Baleares;13AUG2021;291;5618;797;8473
Cantabria;13AUG2021;7;153;229;1634
Ciudad Real;13AUG2021;30;220;72;793
Burgos;13AUG2021;25;197;69;552
Cuenca;13AUG2021;18;60;36;350
Granada;13AUG2021;58;376;295;1814
Córdoba;13AUG2021;87;802;165;1187
Bizkaia;13AUG2021;96;547;276;1632
Castellón/Castelló;13AUG2021;73;400;102;933
Guadalajara;13AUG2021;20;105;62;342
Madrid;13AUG2021;1285;12450;1483;11797
Jaén;13AUG2021;45;343;177;1031
León;13AUG2021;43;299;112;601
Melilla;13AUG2021;9;108;5;72
Pontevedra;13AUG2021;39;1303;316;2198
Ourense;13AUG2021;16;356;29;599
Navarra;13AUG2021;84;689;411;2816
Salamanca;13AUG2021;19;163;53;414
Rioja, La;13AUG2021;42;464;93;780
Soria;13AUG2021;7;46;10;130
Zamora;13AUG2021;11;75;67;433
Huelva;13AUG2021;47;328;140;944
Santa Cruz de Tenerife;13AUG2021;73;969;148;2082
Asturias;13AUG2021;16;228;184;1974
Coruña, A;13AUG2021;49;942;318;2236
Cáceres;13AUG2021;33;715;147;1254
Navarra;12AUG2021;88;656;373;2308
Alicante/Alacant;12AUG2021;319;1246;425;2813
Badajoz;12AUG2021;69;1314;156;1442
Burgos;12AUG2021;24;181;139;856
Granada;12AUG2021;50;305;250;1545
Jaén;12AUG2021;59;376;196;1618
Valladolid;12AUG2021;40;320;135;971
Madrid;12AUG2021;1289;12570;1620;11197
Málaga;12AUG2021;143;847;626;2630
Ourense;12AUG2021;15;419;24;942
Cuenca;12AUG2021;14;68;47;359
Asturias;12AUG2021;12;232;182;2105
Ciudad Real;12AUG2021;31;229;77;966
Coruña, A;12AUG2021;80;1073;379;2738
Albacete;12AUG2021;22;127;75;719
DESLOCALIZADOS;12AUG2021;384;4490;708;5881
Girona;12AUG2021;130;922;123;2890
Valencia/València;12AUG2021;219;1304;437;3794
Rioja, La;12AUG2021;39;643;92;551
Lleida;12AUG2021;78;609;63;1653
Córdoba;12AUG2021;84;608;202;1332
Melilla;12AUG2021;6;136;10;84
Almería;12AUG2021;44;374;176;1396
Baleares;12AUG2021;331;5836;1044;6954
Barcelona;12AUG2021;661;7107;998;14949
Cáceres;12AUG2021;40;788;147;1073
Bizkaia;12AUG2021;155;755;276;2129
Gipuzkoa;12AUG2021;68;461;151;1271
Huesca;12AUG2021;26;120;58;362
León;12AUG2021;36;293;96;560
Huelva;12AUG2021;43;254;188;1201
Guadalajara;12AUG2021;28;110;55;282
Lugo;12AUG2021;18;365;65;673
Castellón/Castelló;12AUG2021;83;385;76;720
Murcia;12AUG2021;136;848;398;2802
Palmas, Las;12AUG2021;50;1029;193;2106
Santa Cruz de Tenerife;12AUG2021;72;1016;194;1969
Sevilla;12AUG2021;341;1820;690;2884
Salamanca;12AUG2021;9;152;7;143
Ceuta;12AUG2021;22;233;11;99
Zaragoza;12AUG2021;100;429;156;1261
Toledo;12AUG2021;73;287;235;1085
Ávila;12AUG2021;19;93;48;269
Tarragona;12AUG2021;126;866;138;2118
Cantabria;12AUG2021;6;152;225;1453
Soria;12AUG2021;11;50;20;168
Segovia;12AUG2021;5;75;40;217
Pontevedra;12AUG2021;36;1284;277;2065
Araba/Álava;12AUG2021;67;287;100;600
Cádiz;12AUG2021;101;975;392;2145
Zamora;12AUG2021;10;80;43;370
Palencia;12AUG2021;4;50;49;264
Teruel;12AUG2021;12;72;9;109
Coruña, A;11AUG2021;46;953;350;2361
Castellón/Castelló;11AUG2021;56;315;76;852
Guadalajara;11AUG2021;31;114;49;325
Cantabria;11AUG2021;10;148;209;1567
León;11AUG2021;22;279;114;607
Sevilla;11AUG2021;418;2048;467;2201
Ourense;11AUG2021;9;311;43;1271
Melilla;11AUG2021;9;118;7;98
Teruel;11AUG2021;12;63;16;149
Lugo;11AUG2021;20;234;65;600
Lleida;11AUG2021;91;627;75;1781
Almería;11AUG2021;46;273;223;1622
Badajoz;11AUG2021;113;1558;158;1572
Valladolid;11AUG2021;50;423;172;1146
Pontevedra;11AUG2021;34;1071;299;2136
Navarra;11AUG2021;87;669;475;2523
Araba/Álava;11AUG2021;63;272;88;527
Jaén;11AUG2021;71;471;221;1464
Gipuzkoa;11AUG2021;76;485;168;1226
Cádiz;11AUG2021;114;828;371;2011
Girona;11AUG2021;153;990;120;1490
Barcelona;11AUG2021;766;7204;1026;17467
DESLOCALIZADOS;11AUG2021;485;4256;762;5990
Ciudad Real;11AUG2021;49;276;94;1069
Bizkaia;11AUG2021;157;771;292;2228
Asturias;11AUG2021;12;229;249;2397
Cuenca;11AUG2021;13;62;26;262
Ceuta;11AUG2021;29;203;15;96
Albacete;11AUG2021;38;155;96;657
Granada;11AUG2021;51;364;318;1653
Cáceres;11AUG2021;40;882;175;1276
Huelva;11AUG2021;60;365;221;1231
Burgos;11AUG2021;22;214;68;582
Madrid;11AUG2021;1404;12174;1753;12274
Córdoba;11AUG2021;88;626;181;1320
Alicante/Alacant;11AUG2021;242;1235;529;3297
Palencia;11AUG2021;3;50;54;284
Salamanca;11AUG2021;19;146;40;453
Segovia;11AUG2021;9;95;39;293
Valencia/València;11AUG2021;193;1339;615;4230
Tarragona;11AUG2021;126;844;113;2199
Zamora;11AUG2021;5;89;24;278
Soria;11AUG2021;5;45;23;217
Santa Cruz de Tenerife;11AUG2021;72;882;184;2043
Ávila;11AUG2021;16;103;34;293
Palmas, Las;11AUG2021;53;1108;188;1930
Zaragoza;11AUG2021;103;460;189;1636
Murcia;11AUG2021;134;959;382;2803
Baleares;11AUG2021;359;3574;863;7040
Huesca;11AUG2021;28;123;52;370
Málaga;11AUG2021;153;881;724;3337
Toledo;11AUG2021;88;316;241;1137
Rioja, La;11AUG2021;38;401;89;835
Murcia;10AUG2021;140;953;425;3062
Ávila;10AUG2021;19;85;29;208
Valencia/València;10AUG2021;236;1361;675;5050
Gipuzkoa;10AUG2021;70;450;149;1613
Lleida;10AUG2021;70;616;69;946
Castellón/Castelló;10AUG2021;73;401;97;1066
DESLOCALIZADOS;10AUG2021;400;4128;809;6147
Cuenca;10AUG2021;21;69;28;295
Asturias;10AUG2021;20;260;219;2433
Toledo;10AUG2021;102;335;230;1329
Segovia;10AUG2021;11;127;35;540
Salamanca;10AUG2021;20;160;50;582
Cantabria;10AUG2021;12;139;223;1570
Albacete;10AUG2021;26;162;104;661
Santa Cruz de Tenerife;10AUG2021;80;942;184;2315
Ceuta;10AUG2021;35;185;16;109
Huesca;10AUG2021;29;130;35;206
Girona;10AUG2021;149;1088;140;1966
León;10AUG2021;24;237;95;662
Barcelona;10AUG2021;861;7841;1311;15167
Cáceres;10AUG2021;41;864;142;1073
Cádiz;10AUG2021;114;759;484;2633
Madrid;10AUG2021;1662;13434;1843;11650
Lugo;10AUG2021;18;270;53;647
Melilla;10AUG2021;8;118;16;84
Córdoba;10AUG2021;108;640;172;1267
Palmas, Las;10AUG2021;56;1117;280;2635
Rioja, La;10AUG2021;35;618;143;1016
Navarra;10AUG2021;96;704;425;3073
Coruña, A;10AUG2021;69;1222;412;2934
Bizkaia;10AUG2021;143;757;345;2448
Burgos;10AUG2021;45;209;177;934
Málaga;10AUG2021;166;999;513;2611
Pontevedra;10AUG2021;42;1021;244;2057
Sevilla;10AUG2021;394;2192;530;2749
Tarragona;10AUG2021;135;919;168;2424
Badajoz;10AUG2021;73;1641;148;1394
Zaragoza;10AUG2021;116;487;246;1592
Zamora;10AUG2021;4;74;31;311
Jaén;10AUG2021;73;707;285;1957
Ourense;10AUG2021;8;431;39;963
Alicante/Alacant;10AUG2021;289;1291;579;4473
Valladolid;10AUG2021;59;449;164;1159
Guadalajara;10AUG2021;22;133;56;366
Almería;10AUG2021;49;407;307;1774
Granada;10AUG2021;56;447;296;1600
Baleares;10AUG2021;439;3544;1427;9445
Araba/Álava;10AUG2021;72;269;88;671
Ciudad Real;10AUG2021;33;279;118;955
Huelva;10AUG2021;61;393;207;1075
Palencia;10AUG2021;6;46;69;354
Teruel;10AUG2021;12;56;16;214
Soria;10AUG2021;8;66;24;272
Huesca;09AUG2021;57;164;69;585
Ourense;09AUG2021;11;442;39;739
Palmas, Las;09AUG2021;70;1435;132;1466
Girona;09AUG2021;208;1374;174;1783
Cantabria;09AUG2021;5;173;221;1459
Valladolid;09AUG2021;53;479;147;1210
Santa Cruz de Tenerife;09AUG2021;109;980;149;1998
Málaga;09AUG2021;191;985;421;2210
Ceuta;09AUG2021;26;320;10;121
Cáceres;09AUG2021;39;996;107;924
Bizkaia;09AUG2021;139;665;226;2052
Asturias;09AUG2021;27;269;164;2529
Albacete;09AUG2021;35;150;68;649
Murcia;09AUG2021;160;997;259;2295
Burgos;09AUG2021;34;233;25;303
Toledo;09AUG2021;122;331;130;765
Barcelona;09AUG2021;1246;9673;1358;13346
Navarra;09AUG2021;106;868;286;1994
Soria;09AUG2021;16;78;13;163
Sevilla;09AUG2021;382;1957;285;1446
Tarragona;09AUG2021;184;1052;136;1670
Teruel;09AUG2021;12;73;27;250
Zaragoza;09AUG2021;159;527;258;1888
Ávila;09AUG2021;22;123;27;259
Valencia/València;09AUG2021;325;1683;487;4376
Castellón/Castelló;09AUG2021;137;473;107;1106
Zamora;09AUG2021;5;84;44;355
Lugo;09AUG2021;14;276;64;752
Rioja, La;09AUG2021;33;594;64;742
Pontevedra;09AUG2021;57;1395;273;1647
Segovia;09AUG2021;16;141;55;366
Salamanca;09AUG2021;14;126;31;298
Madrid;09AUG2021;1979;14196;890;8384
Melilla;09AUG2021;8;107;3;48
Palencia;09AUG2021;6;95;62;376
León;09AUG2021;25;283;59;628
Lleida;09AUG2021;92;879;67;633
Guadalajara;09AUG2021;16;103;52;443
Granada;09AUG2021;63;588;291;2048
Jaén;09AUG2021;79;649;207;1082
Huelva;09AUG2021;81;483;174;1154
Gipuzkoa;09AUG2021;78;442;113;1447
Coruña, A;09AUG2021;54;1194;354;2459
Ciudad Real;09AUG2021;60;301;78;1091
Cuenca;09AUG2021;17;77;20;331
Baleares;09AUG2021;474;3591;722;6319
Cádiz;09AUG2021;121;1110;177;1419
Badajoz;09AUG2021;90;1492;153;1701
Araba/Álava;09AUG2021;39;233;39;458
DESLOCALIZADOS;09AUG2021;484;4943;562;4832
Almería;09AUG2021;49;365;157;1377
Alicante/Alacant;09AUG2021;457;1677;396;2809
Córdoba;09AUG2021;146;810;108;633
Segovia;08AUG2021;7;73;17;194
Madrid;08AUG2021;396;3219;471;3745
Burgos;08AUG2021;17;94;79;491
Badajoz;08AUG2021;77;758;53;596
Granada;08AUG2021;54;238;45;391
Huesca;08AUG2021;18;84;6;67
Córdoba;08AUG2021;62;329;70;551
Tarragona;08AUG2021;75;426;44;320
Navarra;08AUG2021;49;385;389;2326
Murcia;08AUG2021;54;658;110;1082
Valencia/València;08AUG2021;95;707;107;1290
Málaga;08AUG2021;109;391;205;1091
Baleares;08AUG2021;222;2220;471;3367
Ceuta;08AUG2021;22;177;12;72
Zamora;08AUG2021;5;56;18;117
DESLOCALIZADOS;08AUG2021;230;2362;304;2731
Ávila;08AUG2021;16;52;17;196
Zaragoza;08AUG2021;56;251;53;515
Valladolid;08AUG2021;30;180;66;432
Soria;08AUG2021;9;39;21;159
Sevilla;08AUG2021;134;771;176;709
Toledo;08AUG2021;25;137;34;185
Salamanca;08AUG2021;12;75;22;255
Rioja, La;08AUG2021;28;279;61;427
Santa Cruz de Tenerife;08AUG2021;58;443;143;1291
Ourense;08AUG2021;6;185;40;486
Palencia;08AUG2021;2;49;11;174
Palmas, Las;08AUG2021;39;532;142;1572
Lleida;08AUG2021;65;354;21;252
Albacete;08AUG2021;29;144;25;250
Cádiz;08AUG2021;56;353;130;877
León;08AUG2021;11;172;14;197
Lugo;08AUG2021;9;135;50;554
Gipuzkoa;08AUG2021;44;254;125;960
Cáceres;08AUG2021;24;256;71;692
Guadalajara;08AUG2021;12;63;13;67
Girona;08AUG2021;77;412;84;712
Cuenca;08AUG2021;7;41;12;106
Barcelona;08AUG2021;404;3099;310;2770
Castellón/Castelló;08AUG2021;41;178;18;225
Melilla;08AUG2021;1;57;7;40
Cantabria;08AUG2021;9;75;211;1128
Coruña, A;08AUG2021;32;548;412;2549
Asturias;08AUG2021;11;121;167;1866
Almería;08AUG2021;28;124;120;1026
Araba/Álava;08AUG2021;34;135;33;421
Bizkaia;08AUG2021;107;506;195;1780
Alicante/Alacant;08AUG2021;87;721;146;1001
Ciudad Real;08AUG2021;34;154;22;298
Huelva;08AUG2021;18;101;37;197
Jaén;08AUG2021;50;228;32;244
Pontevedra;08AUG2021;35;778;301;1754
Teruel;08AUG2021;6;33;9;110
Sevilla;07AUG2021;182;863;489;2102
León;07AUG2021;20;153;61;428
Córdoba;07AUG2021;86;495;195;1209
Melilla;07AUG2021;1;93;24;99
Cantabria;07AUG2021;4;127;155;1031
Coruña, A;07AUG2021;68;1999;427;2905
Toledo;07AUG2021;52;192;167;683
Zaragoza;07AUG2021;48;270;67;570
Ceuta;07AUG2021;18;110;9;94
Albacete;07AUG2021;27;130;76;514
Baleares;07AUG2021;338;2637;1131;6432
Girona;07AUG2021;91;644;53;522
Castellón/Castelló;07AUG2021;58;310;61;576
Pontevedra;07AUG2021;34;1297;364;2216
Granada;07AUG2021;30;157;68;531
Ávila;07AUG2021;24;86;18;182
Santa Cruz de Tenerife;07AUG2021;57;548;181;1804
Valencia/València;07AUG2021;138;1163;436;3112
Rioja, La;07AUG2021;27;301;81;692
Zamora;07AUG2021;4;74;34;269
