PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Pontevedra;19JUL2021;111;1417;492;2784
Palencia;19JUL2021;33;133;142;636
Navarra;19JUL2021;323;1462;195;2138
Madrid;19JUL2021;3496;20230;1427;12882
León;19JUL2021;99;533;177;877
Jaén;19JUL2021;82;632;94;855
Granada;19JUL2021;113;500;268;2036
Gipuzkoa;19JUL2021;244;1270;142;1923
Cádiz;19JUL2021;294;1895;177;1619
Ciudad Real;19JUL2021;45;277;71;945
Cantabria;19JUL2021;47;204;275;1991
Burgos;19JUL2021;214;664;232;1032
Badajoz;19JUL2021;179;1812;217;1905
Araba/Álava;19JUL2021;72;308;94;738
Alicante/Alacant;19JUL2021;492;2465;398;3119
DESLOCALIZADOS;19JUL2021;972;5651;717;5263
Castellón/Castelló;19JUL2021;193;840;137;1416
Lleida;19JUL2021;267;1088;141;926
Melilla;19JUL2021;10;122;4;48
Murcia;19JUL2021;255;1577;266;2595
Soria;19JUL2021;35;133;34;373
Asturias;19JUL2021;62;374;565;4154
Ceuta;19JUL2021;18;238;12;101
Bizkaia;19JUL2021;346;1279;208;2286
Girona;19JUL2021;534;1884;295;1919
Lugo;19JUL2021;53;336;40;563
Huesca;19JUL2021;94;232;181;1056
Palmas, Las;19JUL2021;142;1676;147;1933
Coruña, A;19JUL2021;141;1278;266;2812
Santa Cruz de Tenerife;19JUL2021;204;1402;182;2371
Valencia/València;19JUL2021;855;3475;928;6858
Toledo;19JUL2021;70;320;109;730
Tarragona;19JUL2021;551;1760;225;1475
Palmas, Las;18JUL2021;107;877;137;1612
Ávila;18JUL2021;19;119;28;149
Pontevedra;18JUL2021;99;784;261;1454
Soria;18JUL2021;37;109;32;282
Salamanca;18JUL2021;28;114;41;407
Tarragona;18JUL2021;339;873;127;533
Granada;18JUL2021;68;272;51;485
Huelva;18JUL2021;43;114;10;148
Lugo;18JUL2021;31;214;80;721
Asturias;18JUL2021;56;213;434;3218
Lleida;18JUL2021;129;461;68;277
Badajoz;18JUL2021;88;717;88;889
Barcelona;18JUL2021;1725;4947;969;4911
Ceuta;18JUL2021;8;78;6;46
Castellón/Castelló;18JUL2021;82;312;37;374
Girona;18JUL2021;300;753;110;467
Gipuzkoa;18JUL2021;179;774;168;1851
Zaragoza;18JUL2021;145;432;95;797
Valladolid;18JUL2021;93;390;118;671
Valencia/València;18JUL2021;273;1721;336;2371
Toledo;18JUL2021;53;175;27;249
Sevilla;18JUL2021;209;1053;59;369
Santa Cruz de Tenerife;18JUL2021;137;693;184;1634
Rioja, La;18JUL2021;45;277;39;383
Ourense;18JUL2021;33;294;64;709
Málaga;18JUL2021;227;650;266;1546
Murcia;18JUL2021;76;683;189;1388
Melilla;18JUL2021;4;61;6;54
León;18JUL2021;58;249;39;293
Huesca;18JUL2021;68;153;21;86
Guadalajara;18JUL2021;20;87;10;74
Córdoba;18JUL2021;145;593;112;712
Cáceres;18JUL2021;25;262;61;555
Cuenca;18JUL2021;18;58;12;229
Coruña, A;18JUL2021;77;722;345;2318
Cantabria;18JUL2021;29;144;214;1159
Baleares;18JUL2021;345;2309;284;2821
Almería;18JUL2021;50;153;155;1144
Bizkaia;18JUL2021;239;819;170;1855
DESLOCALIZADOS;18JUL2021;471;2711;353;2680
Albacete;18JUL2021;54;157;31;321
Alicante/Alacant;18JUL2021;210;1379;168;1307
Burgos;18JUL2021;65;232;98;428
Cádiz;18JUL2021;182;678;141;819
Ciudad Real;18JUL2021;37;166;38;280
Jaén;18JUL2021;42;227;50;450
Navarra;18JUL2021;219;887;270;1935
Araba/Álava;18JUL2021;51;299;39;609
Madrid;18JUL2021;1024;5130;1101;6893
Segovia;18JUL2021;23;104;24;215
Zamora;18JUL2021;16;88;6;50
Teruel;18JUL2021;18;72;27;156
Palencia;18JUL2021;30;100;68;563
Guadalajara;17JUL2021;24;93;17;143
Sevilla;17JUL2021;199;1092;270;1913
Tarragona;17JUL2021;379;1031;196;887
Jaén;17JUL2021;50;452;63;454
Zamora;17JUL2021;15;82;20;199
Santa Cruz de Tenerife;17JUL2021;148;985;222;1960
Valladolid;17JUL2021;106;495;101;586
León;17JUL2021;58;251;122;755
Lugo;17JUL2021;29;189;112;764
Navarra;17JUL2021;172;867;290;1941
Málaga;17JUL2021;330;950;548;2737
Cantabria;17JUL2021;36;167;225;1292
Cádiz;17JUL2021;162;708;287;1801
Cáceres;17JUL2021;24;281;81;1120
Ceuta;17JUL2021;7;104;7;70
Almería;17JUL2021;42;117;141;1451
Alicante/Alacant;17JUL2021;260;1337;313;2931
Albacete;17JUL2021;51;182;52;680
Ávila;17JUL2021;18;93;46;306
Valencia/València;17JUL2021;426;2236;1036;7201
Soria;17JUL2021;29;111;44;359
Salamanca;17JUL2021;22;137;78;592
Palmas, Las;17JUL2021;99;915;189;2282
Palencia;17JUL2021;17;112;141;574
Murcia;17JUL2021;133;1194;216;2337
Madrid;17JUL2021;1033;6948;1825;13890
Lleida;17JUL2021;120;490;82;376
Huelva;17JUL2021;45;147;40;355
Girona;17JUL2021;314;923;135;1005
Gipuzkoa;17JUL2021;175;799;129;1813
Cuenca;17JUL2021;12;68;46;310
Ciudad Real;17JUL2021;32;146;24;337
Castellón/Castelló;17JUL2021;100;416;92;914
Barcelona;17JUL2021;2145;6671;1355;8613
Badajoz;17JUL2021;82;686;173;1202
Asturias;17JUL2021;50;214;406;3043
Araba/Álava;17JUL2021;88;382;88;620
DESLOCALIZADOS;17JUL2021;577;3749;569;4599
Bizkaia;17JUL2021;228;917;197;2310
Burgos;17JUL2021;97;284;267;1288
Granada;17JUL2021;71;283;79;692
Pontevedra;17JUL2021;86;798;428;2492
Segovia;17JUL2021;15;116;34;237
Teruel;17JUL2021;13;74;16;144
Baleares;17JUL2021;319;2761;566;4193
Coruña, A;17JUL2021;81;758;313;2626
Córdoba;17JUL2021;147;634;145;993
Melilla;17JUL2021;6;89;6;53
Rioja, La;17JUL2021;62;498;54;645
Ourense;17JUL2021;50;335;138;1238
Toledo;17JUL2021;36;134;59;521
Huesca;17JUL2021;66;168;58;376
Zaragoza;17JUL2021;129;420;143;1002
Valencia/València;16JUL2021;679;3280;1332;8644
Zamora;16JUL2021;29;216;79;526
Navarra;16JUL2021;306;1560;305;2416
Coruña, A;16JUL2021;143;2638;317;3385
Rioja, La;16JUL2021;70;492;129;767
Madrid;16JUL2021;2703;21030;2172;17710
Pontevedra;16JUL2021;142;1807;409;2206
Cuenca;16JUL2021;13;77;41;344
Murcia;16JUL2021;179;1326;235;2285
Cádiz;16JUL2021;250;1375;389;1903
Guadalajara;16JUL2021;33;145;42;331
Granada;16JUL2021;102;609;255;1897
DESLOCALIZADOS;16JUL2021;875;5538;835;5974
Baleares;16JUL2021;385;3336;799;5120
Badajoz;16JUL2021;114;2023;212;2037
Zaragoza;16JUL2021;312;930;470;3431
Valladolid;16JUL2021;168;950;218;1464
Tarragona;16JUL2021;475;1588;268;1812
Segovia;16JUL2021;45;268;35;278
Santa Cruz de Tenerife;16JUL2021;193;1324;239;2438
Palmas, Las;16JUL2021;131;1496;167;2311
Ourense;16JUL2021;89;1566;99;773
Málaga;16JUL2021;464;1812;894;4344
Lugo;16JUL2021;51;261;79;769
León;16JUL2021;98;532;220;1031
Jaén;16JUL2021;59;404;154;1104
Huesca;16JUL2021;70;206;112;841
Girona;16JUL2021;484;1738;300;1822
Córdoba;16JUL2021;203;1123;195;1219
Cáceres;16JUL2021;46;992;140;1094
Ceuta;16JUL2021;16;160;11;80
Cantabria;16JUL2021;21;178;306;2194
Burgos;16JUL2021;237;916;153;758
Bizkaia;16JUL2021;272;1516;182;2183
Asturias;16JUL2021;61;318;679;4294
Alicante/Alacant;16JUL2021;412;2138;426;3770
Albacete;16JUL2021;68;255;140;817
Almería;16JUL2021;70;401;166;1554
Sevilla;16JUL2021;385;2278;252;1862
Melilla;16JUL2021;5;113;2;72
Araba/Álava;16JUL2021;84;420;125;616
Castellón/Castelló;16JUL2021;174;757;176;1981
Barcelona;16JUL2021;3951;14405;3027;19031
Gipuzkoa;16JUL2021;262;1639;154;1535
Lleida;16JUL2021;198;882;175;1186
Huelva;16JUL2021;87;437;126;991
Palencia;16JUL2021;46;164;113;600
Soria;16JUL2021;34;122;40;291
Ciudad Real;16JUL2021;41;268;83;757
Salamanca;16JUL2021;63;281;113;779
Ávila;16JUL2021;32;198;55;327
Toledo;16JUL2021;65;337;112;914
Teruel;16JUL2021;28;104;53;424
Palencia;15JUL2021;43;177;162;761
Palmas, Las;15JUL2021;116;1636;228;2183
Soria;15JUL2021;34;140;45;319
Sevilla;15JUL2021;384;2415;396;2283
Rioja, La;15JUL2021;74;603;94;770
Guadalajara;15JUL2021;24;127;37;251
Araba/Álava;15JUL2021;93;458;113;762
Lleida;15JUL2021;205;912;162;1412
Córdoba;15JUL2021;190;960;182;1238
León;15JUL2021;89;462;246;1150
Girona;15JUL2021;503;1697;325;1820
Asturias;15JUL2021;65;359;622;4296
Baleares;15JUL2021;483;3307;779;4735
Castellón/Castelló;15JUL2021;153;580;147;1428
Cantabria;15JUL2021;19;126;287;2063
Zamora;15JUL2021;27;175;107;561
Valencia/València;15JUL2021;756;3266;1255;8591
Toledo;15JUL2021;79;293;119;857
Teruel;15JUL2021;32;135;58;485
Segovia;15JUL2021;39;179;30;267
Salamanca;15JUL2021;59;269;140;742
Pontevedra;15JUL2021;159;1598;378;2344
Navarra;15JUL2021;304;1516;518;3071
Melilla;15JUL2021;4;91;13;81
Madrid;15JUL2021;2643;19282;2287;17141
Jaén;15JUL2021;61;349;138;1001
Granada;15JUL2021;99;501;262;1574
Cádiz;15JUL2021;312;1529;404;2446
Coruña, A;15JUL2021;127;2756;330;4133
Ciudad Real;15JUL2021;35;268;62;568
Burgos;15JUL2021;209;716;275;1243
Barcelona;15JUL2021;4104;15110;2941;18048
Badajoz;15JUL2021;135;1979;252;1948
Alicante/Alacant;15JUL2021;387;1767;386;3379
DESLOCALIZADOS;15JUL2021;929;4918;831;5950
Gipuzkoa;15JUL2021;257;1548;176;1718
Huelva;15JUL2021;82;371;90;837
Murcia;15JUL2021;210;1492;226;2384
Zaragoza;15JUL2021;278;905;547;3375
Ávila;15JUL2021;31;149;61;320
Cuenca;15JUL2021;13;78;43;375
Bizkaia;15JUL2021;286;1469;266;2688
Cáceres;15JUL2021;38;720;107;1145
Ceuta;15JUL2021;12;97;6;78
Huesca;15JUL2021;74;215;130;763
Málaga;15JUL2021;530;1628;705;3869
Almería;15JUL2021;91;319;161;1286
Lugo;15JUL2021;33;239;82;780
Santa Cruz de Tenerife;15JUL2021;188;1366;260;2370
Valladolid;15JUL2021;199;1003;213;1374
Tarragona;15JUL2021;437;1552;233;1641
Ourense;15JUL2021;112;2054;128;1172
Albacete;15JUL2021;54;249;70;643
Segovia;14JUL2021;44;174;46;336
Soria;14JUL2021;37;154;19;412
Valladolid;14JUL2021;205;967;216;1633
Huesca;14JUL2021;77;218;112;701
Valencia/València;14JUL2021;709;3311;1499;9440
Jaén;14JUL2021;62;416;86;946
Lleida;14JUL2021;191;837;154;1014
Málaga;14JUL2021;518;1804;720;3766
Murcia;14JUL2021;195;1498;249;2834
Cáceres;14JUL2021;40;892;158;1169
Cuenca;14JUL2021;13;69;50;407
Castellón/Castelló;14JUL2021;170;708;146;1320
Alicante/Alacant;14JUL2021;315;1759;363;2757
Barcelona;14JUL2021;4430;15362;3254;19581
Burgos;14JUL2021;182;645;253;1045
Albacete;14JUL2021;63;217;50;640
DESLOCALIZADOS;14JUL2021;929;5092;847;5571
Ávila;14JUL2021;35;144;25;266
Zaragoza;14JUL2021;310;891;550;3689
Toledo;14JUL2021;54;289;100;750
Tarragona;14JUL2021;481;1611;304;2035
Sevilla;14JUL2021;309;2406;233;1600
Rioja, La;14JUL2021;77;552;96;904
Palmas, Las;14JUL2021;148;1687;184;2324
Palencia;14JUL2021;34;179;154;608
Ourense;14JUL2021;103;1424;163;1237
Melilla;14JUL2021;6;99;7;82
León;14JUL2021;96;508;265;1217
Guadalajara;14JUL2021;31;131;46;319
Córdoba;14JUL2021;177;1018;171;1119
Coruña, A;14JUL2021;133;1745;260;3655
Ceuta;14JUL2021;11;131;9;103
Cantabria;14JUL2021;23;154;273;2112
Baleares;14JUL2021;402;3164;852;4457
Asturias;14JUL2021;66;348;537;3924
Araba/Álava;14JUL2021;83;479;83;631
Almería;14JUL2021;83;349;151;1443
Gipuzkoa;14JUL2021;263;1476;157;2063
Bizkaia;14JUL2021;271;1408;155;2456
Girona;14JUL2021;546;1804;300;1921
Salamanca;14JUL2021;63;269;165;1394
Santa Cruz de Tenerife;14JUL2021;206;1397;218;2402
Lugo;14JUL2021;52;292;69;703
Badajoz;14JUL2021;159;2118;223;1923
Ciudad Real;14JUL2021;42;262;69;675
Granada;14JUL2021;119;492;279;1841
Cádiz;14JUL2021;289;1505;312;2095
Madrid;14JUL2021;2660;17381;2133;15580
Pontevedra;14JUL2021;175;1527;327;2276
Navarra;14JUL2021;396;1585;423;2657
Teruel;14JUL2021;20;95;83;488
Huelva;14JUL2021;84;450;90;849
Zamora;14JUL2021;31;174;120;683
Toledo;13JUL2021;61;293;152;1038
Valladolid;13JUL2021;225;1035;238;1442
Melilla;13JUL2021;6;94;2;63
Málaga;13JUL2021;518;1852;647;3750
Pontevedra;13JUL2021;133;1208;274;2049
Ciudad Real;13JUL2021;34;240;45;657
Palmas, Las;13JUL2021;126;1422;175;2510
Coruña, A;13JUL2021;79;995;180;2523
Girona;13JUL2021;539;1628;306;2255
Cáceres;13JUL2021;53;690;118;1214
Granada;13JUL2021;106;666;252;1806
Albacete;13JUL2021;38;193;25;499
Badajoz;13JUL2021;136;1818;232;2143
Asturias;13JUL2021;60;378;573;4995
Ávila;13JUL2021;30;150;46;293
Zamora;13JUL2021;28;128;106;676
Valencia/València;13JUL2021;742;3123;1410;10067
Soria;13JUL2021;46;166;31;314
Santa Cruz de Tenerife;13JUL2021;171;1175;180;2151
Salamanca;13JUL2021;65;289;48;231
Palencia;13JUL2021;45;156;120;655
Navarra;13JUL2021;333;1443;425;2269
Murcia;13JUL2021;184;1431;167;2152
Lleida;13JUL2021;187;854;190;1202
Jaén;13JUL2021;48;375;192;1519
Huesca;13JUL2021;58;187;112;756
Huelva;13JUL2021;73;332;109;873
Gipuzkoa;13JUL2021;198;1270;161;2403
Cádiz;13JUL2021;252;1409;368;2375
Cuenca;13JUL2021;21;67;31;291
Castellón/Castelló;13JUL2021;120;652;122;1351
Bizkaia;13JUL2021;211;1302;185;2925
Barcelona;13JUL2021;4456;15288;3326;20967
Araba/Álava;13JUL2021;49;341;93;699
Alicante/Alacant;13JUL2021;318;1722;447;3849
DESLOCALIZADOS;13JUL2021;964;4954;815;5628
Burgos;13JUL2021;496;2227;229;1217
Madrid;13JUL2021;2296;15633;1748;15297
Lugo;13JUL2021;30;202;39;517
Segovia;13JUL2021;38;178;42;350
Almería;13JUL2021;75;360;109;1394
Cantabria;13JUL2021;30;165;306;2337
Baleares;13JUL2021;377;2780;710;4594
Córdoba;13JUL2021;169;941;176;1262
León;13JUL2021;117;518;237;1197
Guadalajara;13JUL2021;34;127;29;264
Ourense;13JUL2021;80;497;74;645
Sevilla;13JUL2021;288;2155;221;1656
Ceuta;13JUL2021;12;65;9;80
Rioja, La;13JUL2021;67;517;48;714
Zaragoza;13JUL2021;296;893;442;2909
Teruel;13JUL2021;38;125;40;359
Tarragona;13JUL2021;515;1651;317;2370
Murcia;12JUL2021;195;1443;152;2396
Ourense;12JUL2021;82;567;71;657
Zamora;12JUL2021;34;158;81;619
Palencia;12JUL2021;25;132;152;577
Sevilla;12JUL2021;337;2299;151;1395
Segovia;12JUL2021;37;191;31;367
Pontevedra;12JUL2021;97;986;361;2272
Ávila;12JUL2021;27;129;37;341
Gipuzkoa;12JUL2021;164;1060;56;1395
Granada;12JUL2021;105;589;250;1912
León;12JUL2021;83;435;224;1058
Almería;12JUL2021;38;273;94;1145
Jaén;12JUL2021;60;405;97;908
Araba/Álava;12JUL2021;44;271;43;516
Badajoz;12JUL2021;77;1536;165;1765
Cantabria;12JUL2021;25;176;229;2407
Burgos;12JUL2021;283;706;177;909
Cádiz;12JUL2021;286;1808;207;1652
Córdoba;12JUL2021;182;1343;58;582
Valladolid;12JUL2021;242;908;185;1483
Teruel;12JUL2021;30;108;31;323
Tarragona;12JUL2021;526;1630;261;1527
Santa Cruz de Tenerife;12JUL2021;156;1092;154;2232
Rioja, La;12JUL2021;81;531;68;696
Palmas, Las;12JUL2021;126;1377;116;1756
Málaga;12JUL2021;440;1458;389;2208
Melilla;12JUL2021;6;103;5;52
Madrid;12JUL2021;2270;16387;918;11125
Lugo;12JUL2021;18;173;29;469
Huesca;12JUL2021;61;180;102;863
Guadalajara;12JUL2021;21;120;29;337
Girona;12JUL2021;526;1713;326;2248
Cáceres;12JUL2021;23;696;76;857
Coruña, A;12JUL2021;45;827;133;1593
Ciudad Real;12JUL2021;31;236;28;653
Ceuta;12JUL2021;6;86;1;63
Bizkaia;12JUL2021;160;1002;171;1993
Baleares;12JUL2021;332;2759;568;4017
Asturias;12JUL2021;52;332;462;3592
Albacete;12JUL2021;28;210;57;475
Zaragoza;12JUL2021;337;900;387;2962
Toledo;12JUL2021;50;216;68;754
DESLOCALIZADOS;12JUL2021;969;5688;671;4920
Barcelona;12JUL2021;5335;17298;3371;17955
Cuenca;12JUL2021;19;66;22;303
Castellón/Castelló;12JUL2021;179;762;149;1544
Huelva;12JUL2021;59;322;107;1209
Alicante/Alacant;12JUL2021;280;1905;236;2240
Lleida;12JUL2021;231;895;136;1043
Salamanca;12JUL2021;70;296;46;430
Valencia/València;12JUL2021;837;3080;742;6504
Soria;12JUL2021;37;127;9;280
Navarra;12JUL2021;283;1444;445;2135
Toledo;11JUL2021;8;87;5;159
Sevilla;11JUL2021;137;873;29;379
Huelva;11JUL2021;18;68;17;468
Santa Cruz de Tenerife;11JUL2021;115;720;143;1389
Valencia/València;11JUL2021;319;1944;351;2704
Rioja, La;11JUL2021;28;295;29;391
Huesca;11JUL2021;49;128;6;83
León;11JUL2021;53;297;101;625
Murcia;11JUL2021;40;289;91;1108
Melilla;11JUL2021;5;93;3;50
Bizkaia;11JUL2021;141;688;101;1535
Albacete;11JUL2021;24;157;19;160
DESLOCALIZADOS;11JUL2021;427;3142;308;2952
Zaragoza;11JUL2021;153;426;79;750
Zamora;11JUL2021;91;2267;4;66
Teruel;11JUL2021;21;79;21;204
Soria;11JUL2021;21;67;27;252
Segovia;11JUL2021;15;76;19;207
Pontevedra;11JUL2021;53;611;176;2300
Ourense;11JUL2021;53;356;56;556
Navarra;11JUL2021;187;772;403;1926
Madrid;11JUL2021;712;4027;459;4610
Lleida;11JUL2021;133;486;66;291
Jaén;11JUL2021;38;195;22;262
Granada;11JUL2021;56;246;55;427
Gipuzkoa;11JUL2021;123;621;121;1770
Córdoba;11JUL2021;101;441;58;502
Cádiz;11JUL2021;138;555;103;795
Ciudad Real;11JUL2021;16;94;12;241
Cantabria;11JUL2021;9;126;196;1507
Burgos;11JUL2021;85;246;174;1039
Badajoz;11JUL2021;67;881;62;627
Araba/Álava;11JUL2021;39;220;68;556
Almería;11JUL2021;27;108;54;648
Alicante/Alacant;11JUL2021;152;1360;74;1019
Baleares;11JUL2021;225;1843;338;2903
Barcelona;11JUL2021;1877;5492;993;5156
Coruña, A;11JUL2021;48;606;138;1303
Castellón/Castelló;11JUL2021;68;285;19;442
Cuenca;11JUL2021;7;34;4;101
Palencia;11JUL2021;21;87;182;501
Salamanca;11JUL2021;228;3826;21;312
Ávila;11JUL2021;20;100;18;190
Asturias;11JUL2021;37;164;478;3056
Ceuta;11JUL2021;4;27;1;22
Girona;11JUL2021;292;784;130;605
Cáceres;11JUL2021;24;274;59;639
Lugo;11JUL2021;10;128;12;346
Palmas, Las;11JUL2021;50;718;103;1503
Málaga;11JUL2021;251;559;216;1178
Tarragona;11JUL2021;358;938;119;538
Guadalajara;11JUL2021;7;63;2;77
Valladolid;11JUL2021;96;393;81;651
Teruel;10JUL2021;15;71;16;123
Valencia/València;10JUL2021;486;2700;928;6446
Ávila;10JUL2021;25;104;39;244
Murcia;10JUL2021;93;621;134;1861
Ceuta;10JUL2021;1;42;3;37
Palmas, Las;10JUL2021;59;730;134;1727
Lleida;10JUL2021;133;526;90;520
Palencia;10JUL2021;31;102;113;489
Ciudad Real;10JUL2021;16;99;7;246
Gipuzkoa;10JUL2021;108;554;149;1745
Cuenca;10JUL2021;12;38;21;188
Madrid;10JUL2021;668;5555;1002;11045
Girona;10JUL2021;270;829;137;878
DESLOCALIZADOS;10JUL2021;528;3218;521;4458
Asturias;10JUL2021;32;190;430;2869
Araba/Álava;10JUL2021;34;186;51;309
Zaragoza;10JUL2021;162;447;128;1253
Toledo;10JUL2021;11;102;29;404
Sevilla;10JUL2021;123;951;184;1564
Salamanca;10JUL2021;59;154;92;708
Rioja, La;10JUL2021;45;352;31;429
Ourense;10JUL2021;79;1725;110;879
Melilla;10JUL2021;1;68;5;64
León;10JUL2021;80;306;106;694
Bizkaia;10JUL2021;107;657;129;1828
Guadalajara;10JUL2021;9;41;5;138
Córdoba;10JUL2021;85;497;102;948
Cáceres;10JUL2021;22;214;68;730
Coruña, A;10JUL2021;34;1130;143;2124
Cantabria;10JUL2021;17;121;197;1574
Barcelona;10JUL2021;2116;7342;1503;10450
Baleares;10JUL2021;202;2371;497;3763
Almería;10JUL2021;24;101;106;1207
Albacete;10JUL2021;16;103;8;289
Huelva;10JUL2021;15;73;29;287
Huesca;10JUL2021;44;132;44;280
Málaga;10JUL2021;270;752;539;2782
Santa Cruz de Tenerife;10JUL2021;143;726;135;2163
Lugo;10JUL2021;6;119;40;564
Valladolid;10JUL2021;107;380;66;541
Alicante/Alacant;10JUL2021;177;1404;203;2508
Badajoz;10JUL2021;73;861;109;1137
Cádiz;10JUL2021;124;658;196;1629
Jaén;10JUL2021;38;219;57;704
Granada;10JUL2021;89;287;88;617
Navarra;10JUL2021;173;751;309;1544
Segovia;10JUL2021;27;79;34;247
Castellón/Castelló;10JUL2021;97;404;61;828
Pontevedra;10JUL2021;48;569;182;2690
Zamora;10JUL2021;33;147;50;387
Tarragona;10JUL2021;360;1008;234;1252
Soria;10JUL2021;31;92;26;207
Burgos;10JUL2021;75;225;180;739
Zaragoza;09JUL2021;273;893;313;2435
Navarra;09JUL2021;134;1200;391;1860
Ourense;09JUL2021;44;430;50;968
Segovia;09JUL2021;39;185;52;352
Palmas, Las;09JUL2021;69;1307;109;1622
Santa Cruz de Tenerife;09JUL2021;131;1074;214;2266
Córdoba;09JUL2021;155;984;137;1036
Girona;09JUL2021;439;1559;441;2568
Alicante/Alacant;09JUL2021;245;1520;186;2524
Jaén;09JUL2021;54;349;115;917
Cáceres;09JUL2021;33;870;106;1005
Huesca;09JUL2021;52;195;70;746
Almería;09JUL2021;33;284;81;1112
Asturias;09JUL2021;64;378;488;3283
Burgos;09JUL2021;594;4454;394;1337
Bizkaia;09JUL2021;134;1011;158;2091
Ávila;09JUL2021;16;127;60;271
Valencia/València;09JUL2021;630;3112;1190;7566
Tarragona;09JUL2021;402;1481;340;2288
Soria;09JUL2021;34;146;17;243
Salamanca;09JUL2021;75;290;98;639
Pontevedra;09JUL2021;57;1385;253;3488
Palencia;09JUL2021;41;170;173;604
Murcia;09JUL2021;139;1235;133;1770
Lugo;09JUL2021;6;143;35;591
Lleida;09JUL2021;156;842;160;1157
Huelva;09JUL2021;28;326;88;692
Granada;09JUL2021;123;537;267;1972
Gipuzkoa;09JUL2021;100;764;140;1721
Cuenca;09JUL2021;10;57;51;266
Ciudad Real;09JUL2021;40;213;50;869
Ceuta;09JUL2021;4;96;7;73
Castellón/Castelló;09JUL2021;98;535;101;1195
Barcelona;09JUL2021;3546;14033;3904;26012
Badajoz;09JUL2021;60;1362;224;2147
Araba/Álava;09JUL2021;40;337;80;675
DESLOCALIZADOS;09JUL2021;804;4994;826;5372
Cádiz;09JUL2021;196;1336;312;1938
Madrid;09JUL2021;1527;15575;1291;14157
Teruel;09JUL2021;23;86;50;449
Zamora;09JUL2021;39;155;145;745
Valladolid;09JUL2021;189;917;273;1467
Baleares;09JUL2021;221;2557;499;4026
Coruña, A;09JUL2021;39;1376;153;2065
Cantabria;09JUL2021;19;145;277;2236
Guadalajara;09JUL2021;13;121;31;263
Melilla;09JUL2021;4;96;1;49
Albacete;09JUL2021;17;141;61;561
León;09JUL2021;70;465;306;1462
Rioja, La;09JUL2021;60;520;92;658
Toledo;09JUL2021;43;267;59;668
Sevilla;09JUL2021;207;1830;170;1484
Málaga;09JUL2021;458;1804;571;3069
Salamanca;08JUL2021;93;485;82;697
Teruel;08JUL2021;30;98;62;414
Segovia;08JUL2021;25;151;26;272
Toledo;08JUL2021;57;269;67;616
Guadalajara;08JUL2021;13;97;11;175
Huelva;08JUL2021;36;353;55;571
Jaén;08JUL2021;63;471;137;1062
Melilla;08JUL2021;3;75;2;41
Madrid;08JUL2021;1386;13491;1066;10361
Coruña, A;08JUL2021;52;742;139;2072
Burgos;08JUL2021;241;621;217;1007
DESLOCALIZADOS;08JUL2021;701;4465;729;5435
Ciudad Real;08JUL2021;17;199;24;331
Badajoz;08JUL2021;84;1556;163;1738
Barcelona;08JUL2021;3811;14008;3946;24243
Córdoba;08JUL2021;159;940;98;913
Zamora;08JUL2021;26;187;127;735
Valladolid;08JUL2021;214;813;264;1292
Tarragona;08JUL2021;467;1596;355;2193
Sevilla;08JUL2021;218;1869;217;1602
Santa Cruz de Tenerife;08JUL2021;125;1116;252;2249
Palmas, Las;08JUL2021;69;1059;113;1805
Ourense;08JUL2021;58;415;92;751
Navarra;08JUL2021;154;1154;240;1356
Málaga;08JUL2021;376;1391;440;2576
Lugo;08JUL2021;10;196;45;520
Huesca;08JUL2021;58;174;92;613
Girona;08JUL2021;451;1504;346;2388
Cádiz;08JUL2021;177;1147;229;1658
Cáceres;08JUL2021;42;654;97;997
Ceuta;08JUL2021;9;82;3;60
Cantabria;08JUL2021;15;136;289;1785
Bizkaia;08JUL2021;141;1103;133;1854
Asturias;08JUL2021;59;362;575;3158
Alicante/Alacant;08JUL2021;219;1356;230;2421
Albacete;08JUL2021;15;112;45;344
Baleares;08JUL2021;247;2616;423;3244
Almería;08JUL2021;28;204;76;1112
León;08JUL2021;153;2593;259;1375
Rioja, La;08JUL2021;45;445;59;431
Zaragoza;08JUL2021;234;715;338;2198
Pontevedra;08JUL2021;52;637;143;2453
Araba/Álava;08JUL2021;46;336;65;681
Castellón/Castelló;08JUL2021;86;458;83;1007
Gipuzkoa;08JUL2021;120;860;119;1782
Cuenca;08JUL2021;9;38;27;285
Lleida;08JUL2021;148;721;127;949
Palencia;08JUL2021;38;156;132;464
Murcia;08JUL2021;137;1228;121;1539
Soria;08JUL2021;31;115;21;284
Ávila;08JUL2021;18;127;60;252
Granada;08JUL2021;109;571;185;1356
Valencia/València;08JUL2021;616;2475;981;7168
Santa Cruz de Tenerife;07JUL2021;159;1315;191;2286
Tarragona;07JUL2021;507;1509;355;2403
Toledo;07JUL2021;46;202;64;735
Ávila;07JUL2021;19;102;21;215
Zaragoza;07JUL2021;229;718;288;2241
Lugo;07JUL2021;9;188;47;581
Melilla;07JUL2021;2;86;4;57
Palencia;07JUL2021;44;157;173;647
Castellón/Castelló;07JUL2021;94;559;134;1153
Ourense;07JUL2021;57;444;56;486
Ceuta;07JUL2021;4;47;1;41
Córdoba;07JUL2021;148;871;154;1049
Coruña, A;07JUL2021;36;714;114;1926
Gipuzkoa;07JUL2021;134;841;95;1733
Araba/Álava;07JUL2021;41;340;47;586
Almería;07JUL2021;22;287;93;1117
