PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Melilla;29JUL2021;6;93;10;71
Zamora;29JUL2021;17;102;71;481
Rioja, La;29JUL2021;66;654;142;929
Albacete;29JUL2021;73;264;142;901
Almería;29JUL2021;102;444;303;1839
Cádiz;29JUL2021;221;1193;590;2961
Badajoz;29JUL2021;144;1613;205;2081
Bizkaia;29JUL2021;233;1034;483;3907
Guadalajara;29JUL2021;44;198;87;425
Girona;29JUL2021;222;1286;157;2970
Valladolid;29JUL2021;93;669;234;1386
Asturias;29JUL2021;33;298;427;3285
Jaén;29JUL2021;126;513;290;1730
Murcia;29JUL2021;199;1284;403;3169
Ceuta;29JUL2021;20;196;16;105
Soria;29JUL2021;18;115;37;326
Pontevedra;29JUL2021;76;1011;474;2760
Ávila;29JUL2021;31;159;52;331
Coruña, A;29JUL2021;106;1046;402;3003
Toledo;29JUL2021;142;439;354;1219
Córdoba;29JUL2021;184;1077;222;1362
Sevilla;29JUL2021;531;2323;522;2403
Segovia;29JUL2021;20;146;44;276
Navarra;29JUL2021;169;1014;330;2120
Lleida;29JUL2021;155;945;119;2123
Santa Cruz de Tenerife;29JUL2021;191;1245;282;2696
Ciudad Real;29JUL2021;62;308;115;1044
Gipuzkoa;29JUL2021;147;942;221;2160
Palencia;29JUL2021;16;103;152;603
Lugo;29JUL2021;36;299;107;1392
Palmas, Las;29JUL2021;133;1535;271;2546
Ourense;29JUL2021;27;398;89;1283
Huesca;29JUL2021;60;198;138;828
León;29JUL2021;34;337;144;743
Zaragoza;29JUL2021;193;630;344;2186
Málaga;29JUL2021;351;1355;1138;4864
Granada;29JUL2021;87;394;396;1918
Madrid;29JUL2021;2530;16171;3179;18796
Araba/Álava;29JUL2021;63;282;57;699
Tarragona;29JUL2021;218;1368;205;2419
DESLOCALIZADOS;29JUL2021;545;4103;861;6525
Burgos;29JUL2021;67;345;201;1112
Alicante/Alacant;29JUL2021;545;2052;545;3318
Cantabria;29JUL2021;17;125;225;1694
Baleares;29JUL2021;327;2253;518;3434
Ceuta;28JUL2021;15;211;6;186
Girona;28JUL2021;241;1313;217;2294
Lugo;28JUL2021;43;347;148;1344
Tarragona;28JUL2021;294;1204;184;2664
Palmas, Las;28JUL2021;131;1537;313;2827
Pontevedra;28JUL2021;104;1238;363;2240
Burgos;28JUL2021;93;396;178;1133
Asturias;28JUL2021;41;307;466;3440
Coruña, A;28JUL2021;124;1075;436;3238
Castellón/Castelló;28JUL2021;118;560;139;1303
Granada;28JUL2021;79;361;329;1954
Alicante/Alacant;28JUL2021;543;1879;563;3975
Córdoba;28JUL2021;196;1078;266;1613
Valencia/València;28JUL2021;508;2046;1081;7375
Ourense;28JUL2021;33;364;104;1669
Soria;28JUL2021;27;96;45;493
Palencia;28JUL2021;17;107;121;651
Ávila;28JUL2021;30;139;47;300
Araba/Álava;28JUL2021;47;282;82;854
Melilla;28JUL2021;5;87;16;95
Almería;28JUL2021;89;454;284;2072
León;28JUL2021;42;373;159;861
Madrid;28JUL2021;2721;15988;3069;18117
Guadalajara;28JUL2021;28;137;104;613
Teruel;28JUL2021;22;86;44;302
Jaén;28JUL2021;113;591;220;1303
Sevilla;28JUL2021;561;2420;565;2715
Zaragoza;28JUL2021;222;706;338;2440
Navarra;28JUL2021;178;1004;355;2178
Valladolid;28JUL2021;107;691;201;1380
Zamora;28JUL2021;15;111;80;425
Santa Cruz de Tenerife;28JUL2021;191;1176;292;2746
DESLOCALIZADOS;28JUL2021;573;3848;859;5976
Toledo;28JUL2021;118;391;256;1102
Salamanca;28JUL2021;29;184;57;461
Málaga;28JUL2021;406;1355;847;4231
Rioja, La;28JUL2021;71;680;136;879
Murcia;28JUL2021;199;1292;515;3533
Lleida;28JUL2021;122;907;111;1896
Cáceres;28JUL2021;41;958;177;1458
Gipuzkoa;28JUL2021;221;957;213;2146
Huelva;28JUL2021;96;437;214;1246
Cádiz;28JUL2021;248;1383;569;2989
Cuenca;28JUL2021;18;80;61;428
Ciudad Real;28JUL2021;92;355;151;1063
Bizkaia;28JUL2021;262;1112;584;3358
Cantabria;28JUL2021;8;75;280;1630
Badajoz;28JUL2021;170;1870;214;1964
Baleares;28JUL2021;392;2534;579;3650
Segovia;28JUL2021;19;145;39;327
Albacete;28JUL2021;76;284;144;921
Barcelona;28JUL2021;1972;11415;2029;23563
Huesca;28JUL2021;70;223;104;726
Alicante/Alacant;27JUL2021;472;1703;601;3963
Cádiz;27JUL2021;262;1284;531;2898
Navarra;27JUL2021;220;1134;260;1758
Zamora;27JUL2021;19;105;45;465
Valencia/València;27JUL2021;548;2073;1430;8418
Melilla;27JUL2021;9;110;6;106
Coruña, A;27JUL2021;133;1111;502;3192
Girona;27JUL2021;307;1422;224;2714
Murcia;27JUL2021;228;1450;343;3397
Burgos;27JUL2021;81;402;245;1021
Ávila;27JUL2021;21;151;111;476
Albacete;27JUL2021;62;247;135;917
Asturias;27JUL2021;50;313;410;3316
Gipuzkoa;27JUL2021;190;1009;212;1935
Lugo;27JUL2021;35;308;108;1044
Huesca;27JUL2021;64;226;107;751
Soria;27JUL2021;26;99;23;353
Sevilla;27JUL2021;478;2290;417;2265
Valladolid;27JUL2021;110;720;236;1366
Guadalajara;27JUL2021;42;146;42;314
Teruel;27JUL2021;20;101;40;361
Jaén;27JUL2021;138;592;281;1800
Ourense;27JUL2021;28;468;82;954
Baleares;27JUL2021;377;2376;652;4117
Cuenca;27JUL2021;9;81;42;433
Córdoba;27JUL2021;253;1074;225;1549
Granada;27JUL2021;95;508;348;2162
Palencia;27JUL2021;17;101;115;601
Rioja, La;27JUL2021;56;495;189;1064
Zaragoza;27JUL2021;246;813;446;2993
Salamanca;27JUL2021;21;188;85;663
Madrid;27JUL2021;2916;16463;2765;17356
Santa Cruz de Tenerife;27JUL2021;235;1559;372;3204
Toledo;27JUL2021;155;441;286;1231
Tarragona;27JUL2021;278;1295;265;2650
Pontevedra;27JUL2021;89;1168;472;3286
Huelva;27JUL2021;102;497;143;1134
Palmas, Las;27JUL2021;118;1216;300;3037
Lleida;27JUL2021;159;862;110;1516
Cáceres;27JUL2021;48;799;189;1299
Barcelona;27JUL2021;2358;11637;2388;21562
Ciudad Real;27JUL2021;76;342;182;1160
Cantabria;27JUL2021;10;146;311;1943
Badajoz;27JUL2021;164;1776;259;2261
Bizkaia;27JUL2021;272;1101;619;3700
Castellón/Castelló;27JUL2021;123;537;130;1395
Ceuta;27JUL2021;26;255;7;122
Almería;27JUL2021;86;566;301;2375
Araba/Álava;27JUL2021;51;296;63;799
DESLOCALIZADOS;27JUL2021;667;3926;913;5926
Segovia;27JUL2021;26;171;49;378
León;27JUL2021;59;375;146;879
Málaga;27JUL2021;459;1724;767;4036
DESLOCALIZADOS;26JUL2021;681;4536;742;4885
Toledo;26JUL2021;106;316;178;959
Coruña, A;26JUL2021;139;1232;349;2490
Bizkaia;26JUL2021;275;996;330;2633
Almería;26JUL2021;109;502;184;1558
Araba/Álava;26JUL2021;39;220;63;804
Asturias;26JUL2021;39;291;354;3232
Alicante/Alacant;26JUL2021;562;1982;457;3100
Cádiz;26JUL2021;260;1502;250;1526
Burgos;26JUL2021;117;483;118;631
Cuenca;26JUL2021;16;83;21;279
Teruel;26JUL2021;17;103;43;369
Pontevedra;26JUL2021;114;2022;363;2450
Lugo;26JUL2021;41;325;102;747
Palmas, Las;26JUL2021;125;1406;174;1855
Melilla;26JUL2021;2;112;3;45
Valencia/València;26JUL2021;708;2288;813;5771
Zaragoza;26JUL2021;248;712;414;2939
Sevilla;26JUL2021;536;2738;252;1631
Tarragona;26JUL2021;345;1511;220;1899
Baleares;26JUL2021;402;2660;546;3312
Rioja, La;26JUL2021;79;606;102;735
Guadalajara;26JUL2021;42;175;63;471
Albacete;26JUL2021;101;315;81;559
Barcelona;26JUL2021;3164;14813;2458;17930
Navarra;26JUL2021;212;1171;181;1611
Huelva;26JUL2021;101;580;135;1054
León;26JUL2021;83;526;147;890
Madrid;26JUL2021;3379;18494;1489;12136
Castellón/Castelló;26JUL2021;177;646;149;1452
Ávila;26JUL2021;28;155;33;347
Santa Cruz de Tenerife;26JUL2021;218;1333;201;2168
Segovia;26JUL2021;34;203;25;344
Huesca;26JUL2021;57;224;136;953
Soria;26JUL2021;23;97;30;334
Granada;26JUL2021;114;553;359;2067
Palencia;26JUL2021;19;110;138;554
Zamora;26JUL2021;9;110;93;505
Valladolid;26JUL2021;125;778;300;1740
Ourense;26JUL2021;29;406;69;782
Murcia;26JUL2021;247;1447;270;2524
Lleida;26JUL2021;173;1107;116;983
Málaga;26JUL2021;373;1433;458;2322
Ceuta;26JUL2021;14;283;11;113
Jaén;26JUL2021;86;513;140;956
Córdoba;26JUL2021;259;1158;115;818
Ciudad Real;26JUL2021;82;355;115;1253
Gipuzkoa;26JUL2021;180;949;153;2076
Cáceres;26JUL2021;76;1108;79;777
Girona;26JUL2021;303;1632;139;1226
Cantabria;26JUL2021;15;138;247;1910
Badajoz;26JUL2021;176;1862;259;2081
Salamanca;26JUL2021;19;169;42;436
Teruel;25JUL2021;8;67;15;121
Melilla;25JUL2021;2;74;7;47
Albacete;25JUL2021;42;201;78;373
Salamanca;25JUL2021;9;106;13;243
Valencia/València;25JUL2021;203;983;265;1789
Madrid;25JUL2021;802;4447;1020;5986
Castellón/Castelló;25JUL2021;73;229;20;310
Cáceres;25JUL2021;32;287;43;528
Guadalajara;25JUL2021;20;72;20;92
Gipuzkoa;25JUL2021;104;544;190;1679
Lleida;25JUL2021;95;506;31;163
Granada;25JUL2021;73;251;69;498
Cantabria;25JUL2021;20;135;230;1285
Badajoz;25JUL2021;101;1136;66;751
Ciudad Real;25JUL2021;46;184;37;278
Barcelona;25JUL2021;1077;4723;702;4499
Almería;25JUL2021;57;163;189;1370
Bizkaia;25JUL2021;142;560;313;2119
Baleares;25JUL2021;282;1823;334;2612
Asturias;25JUL2021;22;163;310;2479
DESLOCALIZADOS;25JUL2021;321;2183;384;2419
Alicante/Alacant;25JUL2021;209;1039;178;1148
Murcia;25JUL2021;71;886;182;1644
Palencia;25JUL2021;18;85;50;341
Soria;25JUL2021;12;73;27;237
Jaén;25JUL2021;64;266;51;322
Huesca;25JUL2021;63;217;15;78
Cuenca;25JUL2021;12;56;15;170
Cádiz;25JUL2021;125;449;94;694
Palmas, Las;25JUL2021;68;721;155;1565
Araba/Álava;25JUL2021;32;130;65;694
Segovia;25JUL2021;5;77;22;239
Ourense;25JUL2021;25;263;74;747
Sevilla;25JUL2021;192;1002;89;573
Navarra;25JUL2021;142;628;256;1678
Coruña, A;25JUL2021;97;1006;367;2227
Lugo;25JUL2021;35;227;104;1224
Zaragoza;25JUL2021;97;330;69;591
Tarragona;25JUL2021;212;673;92;419
Rioja, La;25JUL2021;44;322;47;394
Córdoba;25JUL2021;158;552;86;612
Ceuta;25JUL2021;18;116;7;48
Burgos;25JUL2021;32;156;203;819
Girona;25JUL2021;189;701;75;959
Huelva;25JUL2021;34;105;58;394
León;25JUL2021;50;221;37;274
Pontevedra;25JUL2021;89;782;438;2021
Valladolid;25JUL2021;82;324;101;596
Toledo;25JUL2021;53;173;12;201
Málaga;25JUL2021;193;551;362;1710
Santa Cruz de Tenerife;25JUL2021;115;677;197;1700
Ávila;25JUL2021;14;67;24;212
Zamora;25JUL2021;11;69;4;44
Málaga;24JUL2021;195;550;817;3708
Albacete;24JUL2021;50;196;91;694
Ávila;24JUL2021;13;70;20;216
Granada;24JUL2021;58;229;99;805
Santa Cruz de Tenerife;24JUL2021;104;835;294;2537
Zamora;24JUL2021;7;76;20;149
Salamanca;24JUL2021;16;105;57;505
Segovia;24JUL2021;8;85;36;250
Teruel;24JUL2021;11;58;45;275
Toledo;24JUL2021;45;160;156;642
Sevilla;24JUL2021;215;1037;305;1874
Palmas, Las;24JUL2021;80;817;267;2358
Murcia;24JUL2021;174;1388;324;2901
Pontevedra;24JUL2021;69;891;499;2573
Palencia;24JUL2021;14;104;134;515
Lugo;24JUL2021;34;236;149;1787
Ourense;24JUL2021;28;460;69;804
Madrid;24JUL2021;778;6171;2282;14033
Jaén;24JUL2021;64;212;90;699
León;24JUL2021;19;221;177;729
Cuenca;24JUL2021;14;41;39;274
Córdoba;24JUL2021;160;661;262;1580
Bizkaia;24JUL2021;192;716;398;2872
Burgos;24JUL2021;57;210;187;942
Cantabria;24JUL2021;35;129;310;1369
DESLOCALIZADOS;24JUL2021;416;3036;647;4642
Badajoz;24JUL2021;107;1043;162;1290
Tarragona;24JUL2021;250;827;144;862
Almería;24JUL2021;75;175;232;1501
Alicante/Alacant;24JUL2021;272;1285;375;2910
Ceuta;24JUL2021;9;119;4;57
Baleares;24JUL2021;297;2140;588;3986
Zaragoza;24JUL2021;98;374;130;1173
Guadalajara;24JUL2021;26;77;39;219
Rioja, La;24JUL2021;39;358;89;593
Valladolid;24JUL2021;110;402;99;602
Coruña, A;24JUL2021;108;1563;506;3037
Huelva;24JUL2021;31;134;135;922
Melilla;24JUL2021;4;88;9;73
Girona;24JUL2021;204;875;122;1090
Huesca;24JUL2021;61;165;64;412
Valencia/València;24JUL2021;354;1725;959;5716
Soria;24JUL2021;16;76;41;336
Castellón/Castelló;24JUL2021;72;381;81;943
Araba/Álava;24JUL2021;69;239;87;544
Barcelona;24JUL2021;1265;6691;1129;8183
Asturias;24JUL2021;36;204;401;3233
Ciudad Real;24JUL2021;62;197;70;420
Lleida;24JUL2021;81;434;62;477
Navarra;24JUL2021;152;670;326;2069
Cáceres;24JUL2021;34;316;152;1116
Cádiz;24JUL2021;101;527;482;2765
Gipuzkoa;24JUL2021;141;623;204;1594
Granada;23JUL2021;108;633;343;1891
Ciudad Real;23JUL2021;79;331;99;1138
Navarra;23JUL2021;258;1170;326;2195
DESLOCALIZADOS;23JUL2021;704;4869;909;6231
Albacete;23JUL2021;87;297;131;891
Barcelona;23JUL2021;2501;14420;2820;20675
Bizkaia;23JUL2021;367;1472;472;2828
Asturias;23JUL2021;47;333;784;4457
Sevilla;23JUL2021;468;2441;418;2556
Girona;23JUL2021;335;1727;254;2786
León;23JUL2021;74;457;249;1104
Castellón/Castelló;23JUL2021;155;859;201;1580
Murcia;23JUL2021;183;1661;361;3120
Lugo;23JUL2021;63;315;131;1046
Santa Cruz de Tenerife;23JUL2021;216;1449;318;3276
Tarragona;23JUL2021;316;1485;268;2841
Ávila;23JUL2021;29;169;55;354
Lleida;23JUL2021;135;1196;142;1542
Valladolid;23JUL2021;132;939;217;1437
Valencia/València;23JUL2021;657;2334;1109;7423
Toledo;23JUL2021;100;333;226;1311
Zaragoza;23JUL2021;303;886;382;2790
Cantabria;23JUL2021;30;160;317;2075
Palmas, Las;23JUL2021;139;1557;247;2284
Salamanca;23JUL2021;28;208;58;471
Soria;23JUL2021;37;117;42;304
Jaén;23JUL2021;94;421;160;1301
Melilla;23JUL2021;8;134;6;44
Guadalajara;23JUL2021;45;157;79;476
Gipuzkoa;23JUL2021;214;1127;195;1522
Cádiz;23JUL2021;241;1376;519;2589
Huelva;23JUL2021;75;355;156;1019
Badajoz;23JUL2021;127;2003;270;2420
Rioja, La;23JUL2021;103;622;191;893
Almería;23JUL2021;111;408;311;2223
Ourense;23JUL2021;52;527;112;1303
Madrid;23JUL2021;3001;19755;2663;17248
Araba/Álava;23JUL2021;111;432;74;699
Baleares;23JUL2021;392;2760;665;4437
Cáceres;23JUL2021;43;1031;148;1108
Ceuta;23JUL2021;18;178;8;92
Málaga;23JUL2021;432;1675;924;4037
Palencia;23JUL2021;28;136;103;483
Segovia;23JUL2021;19;201;59;325
Zamora;23JUL2021;16;136;71;522
Córdoba;23JUL2021;223;1305;207;1364
Teruel;23JUL2021;29;134;52;364
Alicante/Alacant;23JUL2021;521;2107;512;3730
Huesca;23JUL2021;76;207;123;794
Coruña, A;23JUL2021;166;1613;393;2751
Pontevedra;23JUL2021;102;2161;526;3139
Cuenca;23JUL2021;11;83;55;451
Burgos;23JUL2021;193;1321;213;916
Araba/Álava;22JUL2021;98;390;162;929
Badajoz;22JUL2021;179;1924;281;2035
Bizkaia;22JUL2021;445;1547;439;3096
Almería;22JUL2021;96;428;235;1814
Alicante/Alacant;22JUL2021;494;1897;646;3403
Baleares;22JUL2021;488;2899;539;4335
Sevilla;22JUL2021;499;2341;422;2494
Castellón/Castelló;22JUL2021;154;611;179;1209
Ciudad Real;22JUL2021;73;374;93;919
Ceuta;22JUL2021;23;229;9;135
Albacete;22JUL2021;100;352;94;889
Girona;22JUL2021;345;1529;256;2298
Granada;22JUL2021;108;397;305;1644
Huesca;22JUL2021;77;210;139;876
Cáceres;22JUL2021;40;815;186;1427
Santa Cruz de Tenerife;22JUL2021;274;1540;321;3029
Tarragona;22JUL2021;371;1437;263;2350
Segovia;22JUL2021;24;191;60;309
Málaga;22JUL2021;501;1732;1002;4348
Ávila;22JUL2021;30;170;72;366
Valladolid;22JUL2021;156;810;236;1455
Murcia;22JUL2021;254;2226;362;2877
Zamora;22JUL2021;9;104;41;365
Toledo;22JUL2021;77;282;200;1078
Valencia/València;22JUL2021;549;2413;1321;7261
Soria;22JUL2021;38;143;38;435
Rioja, La;22JUL2021;97;618;222;1024
Pontevedra;22JUL2021;138;1716;469;2520
Madrid;22JUL2021;2913;17165;3071;18308
Palencia;22JUL2021;48;214;79;558
Córdoba;22JUL2021;252;1260;210;1388
Lleida;22JUL2021;171;1066;144;2247
Cádiz;22JUL2021;320;1309;555;2488
Burgos;22JUL2021;116;501;310;1186
Huelva;22JUL2021;80;358;174;1225
Coruña, A;22JUL2021;154;1728;433;3335
Cuenca;22JUL2021;22;86;51;395
Barcelona;22JUL2021;2724;13834;2640;20299
Asturias;22JUL2021;44;337;473;3621
Jaén;22JUL2021;117;500;156;1123
Navarra;22JUL2021;250;1114;317;2395
Gipuzkoa;22JUL2021;249;1198;277;2749
Lugo;22JUL2021;56;312;131;797
DESLOCALIZADOS;22JUL2021;816;4308;896;5959
Melilla;22JUL2021;7;116;12;75
Palmas, Las;22JUL2021;127;1482;286;2749
Salamanca;22JUL2021;52;207;118;717
Teruel;22JUL2021;23;102;65;283
Zaragoza;22JUL2021;236;736;380;2582
Guadalajara;22JUL2021;38;140;64;353
León;22JUL2021;62;432;107;652
Cantabria;22JUL2021;20;139;340;1902
Ourense;22JUL2021;44;888;136;1094
Santa Cruz de Tenerife;21JUL2021;246;1599;336;3200
Palmas, Las;21JUL2021;150;1689;258;2487
Sevilla;21JUL2021;457;2397;297;1961
Salamanca;21JUL2021;37;197;76;812
Teruel;21JUL2021;20;95;72;355
Pontevedra;21JUL2021;138;1700;652;3122
Soria;21JUL2021;32;148;36;475
Girona;21JUL2021;459;1769;250;2243
Araba/Álava;21JUL2021;94;434;170;906
Huelva;21JUL2021;82;403;171;1346
Murcia;21JUL2021;276;1572;357;3259
Valencia/València;21JUL2021;731;2668;1489;8239
Barcelona;21JUL2021;3159;14212;2800;20977
Cuenca;21JUL2021;12;72;48;368
Ávila;21JUL2021;32;150;45;372
DESLOCALIZADOS;21JUL2021;791;4142;875;5654
Ourense;21JUL2021;60;457;85;618
Granada;21JUL2021;95;427;299;1835
Melilla;21JUL2021;1;71;15;71
Rioja, La;21JUL2021;66;543;106;735
Gipuzkoa;21JUL2021;264;1389;183;2195
Badajoz;21JUL2021;172;2184;279;2158
Coruña, A;21JUL2021;185;1758;337;2820
Ciudad Real;21JUL2021;90;405;109;996
Asturias;21JUL2021;54;362;463;3530
Valladolid;21JUL2021;170;943;212;1384
Bizkaia;21JUL2021;475;1635;450;3166
Zamora;21JUL2021;12;110;58;363
Guadalajara;21JUL2021;46;157;62;494
Navarra;21JUL2021;293;1315;252;2184
Zaragoza;21JUL2021;255;845;417;2818
Tarragona;21JUL2021;422;1521;272;2339
Toledo;21JUL2021;101;341;204;1066
Segovia;21JUL2021;32;180;59;345
Lugo;21JUL2021;49;309;107;850
Huesca;21JUL2021;94;254;128;796
Jaén;21JUL2021;106;486;204;1396
Castellón/Castelló;21JUL2021;161;694;173;1356
Albacete;21JUL2021;109;335;129;1070
Madrid;21JUL2021;3109;17952;2906;17518
Burgos;21JUL2021;177;588;251;1271
Málaga;21JUL2021;522;1632;984;4416
León;21JUL2021;107;478;165;931
Cáceres;21JUL2021;48;959;116;1121
Alicante/Alacant;21JUL2021;451;1793;537;3446
Almería;21JUL2021;114;367;146;1550
Cantabria;21JUL2021;37;165;323;1947
Ceuta;21JUL2021;17;307;13;155
Baleares;21JUL2021;517;2977;675;4546
Cádiz;21JUL2021;296;1348;521;2585
Córdoba;21JUL2021;253;1339;172;1274
Palencia;21JUL2021;35;154;168;789
Lleida;21JUL2021;191;1152;154;1622
Baleares;20JUL2021;475;2870;570;3893
Badajoz;20JUL2021;208;2301;297;2139
Barcelona;20JUL2021;3430;14905;3102;19107
Almería;20JUL2021;78;341;285;1858
Ceuta;20JUL2021;25;173;10;61
DESLOCALIZADOS;20JUL2021;740;4005;910;5624
Santa Cruz de Tenerife;20JUL2021;276;1602;197;2478
Tarragona;20JUL2021;420;1527;313;2305
Girona;20JUL2021;438;1810;227;1839
Palmas, Las;20JUL2021;124;1612;248;2446
Rioja, La;20JUL2021;83;500;90;946
Asturias;20JUL2021;62;346;526;3759
Albacete;20JUL2021;108;371;110;926
Valladolid;20JUL2021;147;850;261;1687
Burgos;20JUL2021;179;669;172;756
Cáceres;20JUL2021;46;810;192;1346
Málaga;20JUL2021;526;1620;848;4323
Toledo;20JUL2021;96;377;177;1331
Guadalajara;20JUL2021;38;153;67;322
Pontevedra;20JUL2021;131;1940;342;2330
Lugo;20JUL2021;72;371;118;797
Jaén;20JUL2021;92;486;185;1309
Melilla;20JUL2021;9;112;12;67
Alicante/Alacant;20JUL2021;437;1866;606;4782
Coruña, A;20JUL2021;155;1628;252;2517
Cuenca;20JUL2021;6;68;51;409
Madrid;20JUL2021;3089;17582;2648;17723
Córdoba;20JUL2021;239;1345;174;1245
Zaragoza;20JUL2021;268;950;494;3131
Huelva;20JUL2021;90;557;124;1044
Cantabria;20JUL2021;22;160;344;2208
Huesca;20JUL2021;85;239;143;919
Murcia;20JUL2021;258;1544;258;2914
Gipuzkoa;20JUL2021;249;1280;187;2333
Lleida;20JUL2021;212;1132;161;990
Navarra;20JUL2021;272;1297;304;2189
Granada;20JUL2021;100;688;319;1785
Salamanca;20JUL2021;45;227;56;690
Palencia;20JUL2021;17;106;202;786
León;20JUL2021;91;512;210;1108
Teruel;20JUL2021;29;117;39;323
Castellón/Castelló;20JUL2021;152;622;237;1801
Zamora;20JUL2021;18;125;141;711
Cádiz;20JUL2021;281;1381;486;2867
Valencia/València;20JUL2021;738;2678;1592;9743
Soria;20JUL2021;46;171;37;432
Ourense;20JUL2021;61;1742;92;971
Ávila;20JUL2021;29;167;57;346
Sevilla;20JUL2021;527;2830;381;2448
Ciudad Real;20JUL2021;89;362;63;716
Bizkaia;20JUL2021;432;1572;320;3386
Segovia;20JUL2021;33;181;45;338
Araba/Álava;20JUL2021;96;453;143;801
Barcelona;19JUL2021;4785;17393;2962;16947
Alicante/Alacant;19JUL2021;486;2325;397;3117
Burgos;19JUL2021;213;662;232;1032
Navarra;19JUL2021;323;1458;190;2098
Castellón/Castelló;19JUL2021;192;827;137;1415
Zamora;19JUL2021;11;126;64;472
Ceuta;19JUL2021;18;238;12;100
Zaragoza;19JUL2021;349;901;460;3270
Teruel;19JUL2021;25;110;54;433
Coruña, A;19JUL2021;141;1278;266;2811
Bizkaia;19JUL2021;342;1265;207;2277
Santa Cruz de Tenerife;19JUL2021;204;1400;181;2361
DESLOCALIZADOS;19JUL2021;786;4712;677;5073
Toledo;19JUL2021;70;316;109;730
Ciudad Real;19JUL2021;45;277;71;934
Córdoba;19JUL2021;210;1364;140;918
Tarragona;19JUL2021;529;1737;219;1466
Cádiz;19JUL2021;282;1836;175;1599
Pontevedra;19JUL2021;111;1417;492;2782
Huelva;19JUL2021;77;565;112;1010
Guadalajara;19JUL2021;46;152;52;369
Málaga;19JUL2021;472;1548;447;2396
Granada;19JUL2021;113;500;267;2032
Rioja, La;19JUL2021;89;526;89;781
Lleida;19JUL2021;262;1076;137;920
León;19JUL2021;99;532;177;877
Palmas, Las;19JUL2021;141;1671;141;1920
Ourense;19JUL2021;74;1701;58;746
Cuenca;19JUL2021;27;113;36;233
Palencia;19JUL2021;33;133;142;636
Soria;19JUL2021;35;133;34;373
Murcia;19JUL2021;255;1577;265;2594
Segovia;19JUL2021;36;264;37;359
Ávila;19JUL2021;28;175;40;323
Almería;19JUL2021;78;346;159;1474
Madrid;19JUL2021;3448;20069;1413;12800
Valladolid;19JUL2021;174;964;187;1573
Badajoz;19JUL2021;179;1811;217;1905
Albacete;19JUL2021;58;224;39;581
Valencia/València;19JUL2021;825;3130;922;6819
Salamanca;19JUL2021;21;182;51;533
Huesca;19JUL2021;94;232;181;1056
Cáceres;19JUL2021;50;881;69;775
Gipuzkoa;19JUL2021;243;1267;142;1920
Jaén;19JUL2021;82;632;94;855
Lugo;19JUL2021;53;336;40;563
Asturias;19JUL2021;62;373;564;4150
Cantabria;19JUL2021;46;202;274;1981
Baleares;19JUL2021;485;2932;508;4124
Girona;19JUL2021;524;1872;291;1898
Sevilla;19JUL2021;544;2626;196;1344
Melilla;19JUL2021;10;118;4;48
Araba/Álava;19JUL2021;70;305;94;737
Córdoba;18JUL2021;145;593;112;712
Ávila;18JUL2021;19;119;28;149
Guadalajara;18JUL2021;20;87;10;74
Coruña, A;18JUL2021;77;722;344;2317
Toledo;18JUL2021;52;174;27;247
Teruel;18JUL2021;18;72;27;156
Valladolid;18JUL2021;93;390;118;671
Ourense;18JUL2021;33;294;64;709
Granada;18JUL2021;67;271;51;485
Salamanca;18JUL2021;28;114;41;407
Tarragona;18JUL2021;331;862;124;530
Gipuzkoa;18JUL2021;178;769;168;1846
León;18JUL2021;58;249;39;293
Rioja, La;18JUL2021;44;270;37;363
Lugo;18JUL2021;31;214;80;721
Ciudad Real;18JUL2021;36;165;38;280
Pontevedra;18JUL2021;99;784;261;1454
Soria;18JUL2021;37;109;32;282
Navarra;18JUL2021;219;880;270;1928
DESLOCALIZADOS;18JUL2021;409;2396;325;2561
Lleida;18JUL2021;123;453;67;276
Huesca;18JUL2021;68;153;21;86
Sevilla;18JUL2021;209;1053;58;366
Castellón/Castelló;18JUL2021;82;312;36;373
Bizkaia;18JUL2021;238;814;170;1845
Albacete;18JUL2021;54;156;31;319
Baleares;18JUL2021;340;2207;274;2657
Cantabria;18JUL2021;29;143;213;1153
Barcelona;18JUL2021;1674;4888;951;4888
Araba/Álava;18JUL2021;51;299;39;608
Almería;18JUL2021;50;153;155;1144
Burgos;18JUL2021;65;232;98;428
Ceuta;18JUL2021;8;78;6;46
Badajoz;18JUL2021;88;717;88;889
Alicante/Alacant;18JUL2021;206;1363;167;1305
Cáceres;18JUL2021;25;262;61;555
Cuenca;18JUL2021;15;55;12;228
Girona;18JUL2021;293;744;109;466
Cádiz;18JUL2021;180;674;140;804
Asturias;18JUL2021;55;212;433;3217
Jaén;18JUL2021;42;227;50;450
Huelva;18JUL2021;42;112;10;148
Melilla;18JUL2021;4;60;6;52
Murcia;18JUL2021;76;683;189;1388
Málaga;18JUL2021;226;649;265;1537
Palencia;18JUL2021;30;100;68;563
Santa Cruz de Tenerife;18JUL2021;137;690;183;1627
Segovia;18JUL2021;22;103;24;215
Valencia/València;18JUL2021;268;1504;336;2369
Zamora;18JUL2021;16;88;6;50
Madrid;18JUL2021;1015;5057;1070;6823
Palmas, Las;18JUL2021;107;873;136;1606
Zaragoza;18JUL2021;145;432;95;797
Badajoz;17JUL2021;82;686;173;1202
Castellón/Castelló;17JUL2021;100;412;92;912
