PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Pontevedra;08JAN2021;41;334;252;2845
Melilla;08JAN2021;20;170;5;59
Burgos;08JAN2021;106;518;37;509
Santa Cruz de Tenerife;08JAN2021;29;437;106;2100
Palmas, Las;08JAN2021;40;483;166;2440
Palencia;08JAN2021;64;381;51;268
Cádiz;08JAN2021;408;1507;531;2332
Ourense;07JAN2021;22;234;74;929
Girona;07JAN2021;237;1852;191;2891
Huesca;07JAN2021;32;121;91;444
Toledo;07JAN2021;168;464;359;1104
Ceuta;07JAN2021;23;322;4;27
Albacete;07JAN2021;83;205;127;584
Navarra;07JAN2021;64;1613;146;1659
Bizkaia;07JAN2021;148;1068;135;1718
Cáceres;07JAN2021;110;1286;222;1135
Soria;07JAN2021;14;199;20;255
Málaga;07JAN2021;358;1883;247;1421
Valladolid;07JAN2021;248;1137;64;669
Teruel;07JAN2021;27;92;89;309
Cuenca;07JAN2021;60;127;107;398
Melilla;07JAN2021;13;126;6;35
Barcelona;07JAN2021;2160;15217;1534;18613
Madrid;07JAN2021;3453;17669;1990;10835
Córdoba;07JAN2021;208;978;62;376
Coruña, A;07JAN2021;50;331;285;3547
Araba/Álava;07JAN2021;38;266;35;514
Segovia;07JAN2021;48;114;78;437
Lugo;07JAN2021;6;86;89;589
Lleida;07JAN2021;118;1018;126;1020
Ciudad Real;07JAN2021;152;437;342;1182
León;07JAN2021;63;301;123;675
Alicante/Alacant;07JAN2021;904;2579;1362;4318
Huelva;07JAN2021;55;569;11;214
Rioja, La;07JAN2021;29;311;187;953
Salamanca;07JAN2021;59;191;76;490
Cantabria;07JAN2021;10;74;206;1808
Castellón/Castelló;07JAN2021;175;548;381;1602
Pontevedra;07JAN2021;21;197;216;1625
Baleares;07JAN2021;141;1779;698;4068
Valencia/València;07JAN2021;1038;2876;1970;7675
Badajoz;07JAN2021;574;3160;375;1904
Tarragona;07JAN2021;292;1843;258;2929
Almería;07JAN2021;120;788;202;1227
Palencia;07JAN2021;47;287;45;234
Jaén;07JAN2021;138;630;183;741
Ávila;07JAN2021;109;660;11;127
Sevilla;07JAN2021;307;2297;238;1314
Zaragoza;07JAN2021;141;602;403;1986
Santa Cruz de Tenerife;07JAN2021;19;395;101;1600
Zamora;07JAN2021;9;64;11;129
Gipuzkoa;07JAN2021;92;760;82;1989
Burgos;07JAN2021;115;531;24;249
Asturias;07JAN2021;13;171;162;3054
Palmas, Las;07JAN2021;82;484;84;1240
Murcia;07JAN2021;903;3061;557;2867
Guadalajara;07JAN2021;61;151;143;540
Granada;07JAN2021;112;568;340;1645
Cádiz;07JAN2021;406;1412;214;1190
Ourense;06JAN2021;17;77;69;656
Bizkaia;06JAN2021;115;604;187;2426
Tarragona;06JAN2021;129;718;112;1003
Valladolid;06JAN2021;124;503;44;341
Navarra;06JAN2021;31;357;142;1832
Lugo;06JAN2021;10;64;72;1115
Huesca;06JAN2021;12;59;5;64
Cáceres;06JAN2021;36;202;245;1149
Gipuzkoa;06JAN2021;65;449;88;2245
Toledo;06JAN2021;84;163;209;885
Salamanca;06JAN2021;16;51;93;713
Murcia;06JAN2021;120;505;535;2777
Cuenca;06JAN2021;38;80;101;376
Melilla;06JAN2021;0;3;8;33
Madrid;06JAN2021;640;2270;2736;11969
Coruña, A;06JAN2021;37;204;384;3527
Araba/Álava;06JAN2021;34;203;42;509
Sevilla;06JAN2021;88;628;141;903
Palmas, Las;06JAN2021;30;181;115;1364
Ceuta;06JAN2021;10;105;4;18
Barcelona;06JAN2021;447;2577;487;6498
Santa Cruz de Tenerife;06JAN2021;10;153;113;1190
Lleida;06JAN2021;54;284;8;115
Ciudad Real;06JAN2021;68;185;104;609
Castellón/Castelló;06JAN2021;73;268;374;1547
León;06JAN2021;70;2232;41;254
Baleares;06JAN2021;94;757;284;2680
Alicante/Alacant;06JAN2021;456;1514;1311;4016
Jaén;06JAN2021;56;193;77;381
Rioja, La;06JAN2021;9;115;112;602
Zamora;06JAN2021;11;53;21;140
Badajoz;06JAN2021;258;1322;152;930
Cantabria;06JAN2021;4;37;105;1522
Teruel;06JAN2021;25;66;18;115
Granada;06JAN2021;58;190;126;569
Huelva;06JAN2021;15;77;4;32
Soria;06JAN2021;10;112;16;280
Girona;06JAN2021;66;368;51;421
Málaga;06JAN2021;145;396;292;1441
Zaragoza;06JAN2021;50;243;70;586
Segovia;06JAN2021;15;51;60;407
Albacete;06JAN2021;60;155;95;353
Ávila;06JAN2021;38;184;10;139
Burgos;06JAN2021;38;117;21;292
Almería;06JAN2021;25;100;263;1119
Pontevedra;06JAN2021;15;133;223;1814
Córdoba;06JAN2021;81;312;104;492
Guadalajara;06JAN2021;22;73;17;101
Asturias;06JAN2021;9;106;210;2437
Valencia/València;06JAN2021;400;1569;1890;6886
Palencia;06JAN2021;43;210;33;227
Cádiz;06JAN2021;116;440;213;911
Ourense;05JAN2021;26;205;82;1037
Teruel;05JAN2021;20;92;62;310
Cáceres;05JAN2021;110;455;261;1367
Guadalajara;05JAN2021;41;136;145;511
Málaga;05JAN2021;274;1750;384;2100
Girona;05JAN2021;285;1850;220;2874
Salamanca;05JAN2021;60;208;72;660
Granada;05JAN2021;89;504;329;1793
Gipuzkoa;05JAN2021;101;877;109;2851
Murcia;05JAN2021;693;2861;618;3015
Cuenca;05JAN2021;54;138;113;576
Melilla;05JAN2021;22;144;11;44
Barcelona;05JAN2021;2068;14554;2012;21360
Segovia;05JAN2021;41;167;74;378
Madrid;05JAN2021;3764;19324;2602;13434
Coruña, A;05JAN2021;50;351;321;3409
Araba/Álava;05JAN2021;46;345;18;558
Lugo;05JAN2021;9;94;50;1020
Castellón/Castelló;05JAN2021;238;649;289;1351
Lleida;05JAN2021;105;1014;164;1549
Ciudad Real;05JAN2021;156;453;458;1694
León;05JAN2021;47;296;148;1018
Alicante/Alacant;05JAN2021;921;2649;1768;6275
Jaén;05JAN2021;163;705;259;1051
Ávila;05JAN2021;71;503;12;184
Córdoba;05JAN2021;134;1105;175;983
Zaragoza;05JAN2021;164;740;336;2048
Pontevedra;05JAN2021;20;235;195;2781
Baleares;05JAN2021;149;3187;612;4797
Valladolid;05JAN2021;216;1094;52;959
Santa Cruz de Tenerife;05JAN2021;47;487;102;1400
Valencia/València;05JAN2021;1058;3417;2893;11748
Almería;05JAN2021;90;474;288;1375
Tarragona;05JAN2021;253;1836;260;2866
Toledo;05JAN2021;174;503;407;1489
Huelva;05JAN2021;56;512;15;204
Albacete;05JAN2021;88;247;195;771
Badajoz;05JAN2021;436;1902;353;2065
Cantabria;05JAN2021;15;63;205;2015
Huesca;05JAN2021;27;142;71;472
Soria;05JAN2021;16;91;10;250
Navarra;05JAN2021;59;689;136;1423
Sevilla;05JAN2021;247;2125;195;1364
Burgos;05JAN2021;104;498;31;775
Zamora;05JAN2021;25;100;49;352
Rioja, La;05JAN2021;22;420;184;1046
Ceuta;05JAN2021;18;282;12;27
Asturias;05JAN2021;24;220;176;3900
Palmas, Las;05JAN2021;60;519;112;2182
Bizkaia;05JAN2021;157;1157;175;2654
Palencia;05JAN2021;66;394;68;380
Cádiz;05JAN2021;270;1328;484;2159
Tarragona;04JAN2021;283;1524;213;1785
Navarra;04JAN2021;62;777;128;1784
Segovia;04JAN2021;29;132;39;306
León;04JAN2021;45;261;91;753
Cáceres;04JAN2021;76;457;166;715
Gipuzkoa;04JAN2021;106;731;81;1798
Sevilla;04JAN2021;209;2274;190;1350
Barcelona;04JAN2021;2323;17043;1489;16430
Murcia;04JAN2021;519;1854;413;2361
Cuenca;04JAN2021;46;121;58;371
Melilla;04JAN2021;17;147;15;49
Madrid;04JAN2021;3586;18555;1498;9587
Coruña, A;04JAN2021;39;318;220;1970
Almería;04JAN2021;84;555;150;913
Araba/Álava;04JAN2021;47;266;35;629
Santa Cruz de Tenerife;04JAN2021;47;434;127;2135
Castellón/Castelló;04JAN2021;176;463;362;1629
Lugo;04JAN2021;7;127;46;936
Guadalajara;04JAN2021;24;135;104;420
Lleida;04JAN2021;118;968;110;1117
Ciudad Real;04JAN2021;155;384;351;1519
Baleares;04JAN2021;135;1701;600;3913
Rioja, La;04JAN2021;15;417;99;777
Alicante/Alacant;04JAN2021;792;2302;1095;4305
Ávila;04JAN2021;88;472;8;171
Cantabria;04JAN2021;9;63;125;1763
Huesca;04JAN2021;23;116;54;325
Jaén;04JAN2021;108;754;78;493
Valencia/València;04JAN2021;840;2009;1684;7026
Huelva;04JAN2021;40;633;10;182
Badajoz;04JAN2021;268;1239;334;1763
Teruel;04JAN2021;17;67;48;208
Ourense;04JAN2021;13;153;50;401
Palmas, Las;04JAN2021;41;653;76;1304
Málaga;04JAN2021;197;1494;166;1147
Soria;04JAN2021;13;55;5;218
Girona;04JAN2021;314;1805;228;2255
Ceuta;04JAN2021;34;286;3;29
Albacete;04JAN2021;85;233;122;526
Burgos;04JAN2021;83;559;13;187
Granada;04JAN2021;88;772;284;1396
Valladolid;04JAN2021;142;770;49;645
Salamanca;04JAN2021;40;239;24;396
Zamora;04JAN2021;17;84;27;272
Bizkaia;04JAN2021;162;1015;69;1416
Pontevedra;04JAN2021;19;240;96;1428
Córdoba;04JAN2021;137;921;90;490
Asturias;04JAN2021;11;176;156;2964
Zaragoza;04JAN2021;145;631;315;1937
Palencia;04JAN2021;76;302;46;215
Toledo;04JAN2021;142;461;205;785
Cádiz;04JAN2021;218;1722;256;1183
Badajoz;03JAN2021;223;885;181;897
Ourense;03JAN2021;11;78;72;829
Albacete;03JAN2021;24;104;58;257
Navarra;03JAN2021;29;234;76;681
Lleida;03JAN2021;47;368;26;192
Cáceres;03JAN2021;48;207;113;598
Málaga;03JAN2021;41;252;72;783
Sevilla;03JAN2021;57;470;54;402
Murcia;03JAN2021;65;338;272;1655
Cuenca;03JAN2021;26;65;44;179
Melilla;03JAN2021;14;65;7;21
Palmas, Las;03JAN2021;17;159;92;1359
Barcelona;03JAN2021;513;2880;388;3618
Madrid;03JAN2021;698;4084;711;4542
Ceuta;03JAN2021;18;147;0;13
Coruña, A;03JAN2021;24;212;188;1387
Asturias;03JAN2021;8;94;152;2174
Araba/Álava;03JAN2021;15;179;27;391
Baleares;03JAN2021;81;986;315;2216
Valladolid;03JAN2021;71;406;24;285
Lugo;03JAN2021;7;69;36;791
Segovia;03JAN2021;13;383;36;252
Ciudad Real;03JAN2021;51;137;144;589
Granada;03JAN2021;42;140;61;404
León;03JAN2021;29;162;11;133
Huesca;03JAN2021;5;45;5;69
Cantabria;03JAN2021;2;60;97;1275
Palencia;03JAN2021;31;244;38;201
Huelva;03JAN2021;7;82;0;19
Valencia/València;03JAN2021;292;759;837;3537
Burgos;03JAN2021;15;105;6;179
Toledo;03JAN2021;54;150;126;417
Teruel;03JAN2021;12;48;36;137
Salamanca;03JAN2021;14;70;24;197
Soria;03JAN2021;4;55;5;93
Zamora;03JAN2021;9;65;4;69
Ávila;03JAN2021;38;232;5;163
Alicante/Alacant;03JAN2021;309;778;754;2844
Tarragona;03JAN2021;135;673;98;553
Santa Cruz de Tenerife;03JAN2021;6;138;60;737
Bizkaia;03JAN2021;76;551;99;1994
Zaragoza;03JAN2021;48;242;43;427
Gipuzkoa;03JAN2021;59;504;79;1171
Almería;03JAN2021;23;73;99;567
Rioja, La;03JAN2021;6;128;91;874
Pontevedra;03JAN2021;13;153;88;1075
Córdoba;03JAN2021;65;262;43;267
Castellón/Castelló;03JAN2021;90;273;117;539
Guadalajara;03JAN2021;10;56;22;113
Girona;03JAN2021;98;514;66;506
Jaén;03JAN2021;66;215;40;250
Cádiz;03JAN2021;117;926;271;933
Tarragona;02JAN2021;159;947;128;826
Ourense;02JAN2021;10;80;33;902
Bizkaia;02JAN2021;81;536;79;1105
Navarra;02JAN2021;23;316;66;746
Cáceres;02JAN2021;85;501;68;448
Soria;02JAN2021;5;38;7;120
Murcia;02JAN2021;239;1169;293;1445
Cuenca;02JAN2021;16;55;28;172
Sevilla;02JAN2021;80;524;104;870
Melilla;02JAN2021;4;76;3;27
Santa Cruz de Tenerife;02JAN2021;37;263;75;770
Madrid;02JAN2021;686;5084;568;4518
Coruña, A;02JAN2021;21;224;152;1753
Cantabria;02JAN2021;8;72;105;1685
Lleida;02JAN2021;43;319;45;306
Zaragoza;02JAN2021;75;332;143;904
Ciudad Real;02JAN2021;35;111;149;697
León;02JAN2021;14;120;82;615
Baleares;02JAN2021;82;617;420;3138
Asturias;02JAN2021;12;106;61;1700
Alicante/Alacant;02JAN2021;297;835;572;2137
Castellón/Castelló;02JAN2021;114;366;248;1070
Gipuzkoa;02JAN2021;58;479;80;825
Huesca;02JAN2021;10;60;32;183
Rioja, La;02JAN2021;5;250;44;499
Palmas, Las;02JAN2021;25;205;76;951
Zamora;02JAN2021;7;86;5;82
Granada;02JAN2021;33;107;59;499
Valencia/València;02JAN2021;584;2010;844;4100
Huelva;02JAN2021;9;84;4;91
Toledo;02JAN2021;37;129;86;456
Almería;02JAN2021;22;115;70;587
Guadalajara;02JAN2021;7;34;44;243
Ceuta;02JAN2021;29;108;7;30
Teruel;02JAN2021;12;63;22;146
Burgos;02JAN2021;29;166;3;142
Jaén;02JAN2021;60;296;95;433
Málaga;02JAN2021;86;432;76;583
Ávila;02JAN2021;62;210;5;103
Segovia;02JAN2021;18;76;30;249
Araba/Álava;02JAN2021;40;222;38;497
Valladolid;02JAN2021;76;1298;16;313
Salamanca;02JAN2021;18;57;29;245
Girona;02JAN2021;107;578;76;635
Albacete;02JAN2021;54;152;74;397
Badajoz;02JAN2021;222;962;240;1318
Lugo;02JAN2021;6;68;46;520
Pontevedra;02JAN2021;15;164;55;1127
Córdoba;02JAN2021;46;314;58;379
Barcelona;02JAN2021;644;4141;489;6520
Palencia;02JAN2021;21;117;24;153
Cádiz;02JAN2021;95;886;170;925
Ourense;01JAN2021;16;79;18;312
Ceuta;01JAN2021;14;37;1;16
Cáceres;01JAN2021;35;160;64;350
Málaga;01JAN2021;45;272;78;717
Soria;01JAN2021;10;76;6;106
Segovia;01JAN2021;16;75;41;235
Tarragona;01JAN2021;79;521;62;516
Murcia;01JAN2021;35;203;166;1052
Baleares;01JAN2021;48;278;266;2431
Cuenca;01JAN2021;31;67;24;150
Melilla;01JAN2021;4;61;3;12
Barcelona;01JAN2021;385;2373;329;4374
Jaén;01JAN2021;28;154;19;213
Coruña, A;01JAN2021;16;183;184;1702
Araba/Álava;01JAN2021;36;163;42;409
Almería;01JAN2021;22;84;84;435
Lugo;01JAN2021;3;52;43;418
Cantabria;01JAN2021;0;46;104;1056
Lleida;01JAN2021;33;220;10;151
Ciudad Real;01JAN2021;26;108;143;547
León;01JAN2021;27;124;11;119
Alicante/Alacant;01JAN2021;259;919;561;2305
Pontevedra;01JAN2021;11;148;151;1215
Huesca;01JAN2021;8;51;1;35
Zaragoza;01JAN2021;42;252;21;326
Huelva;01JAN2021;13;70;2;20
Girona;01JAN2021;96;402;37;431
Valencia/València;01JAN2021;284;722;815;3404
Toledo;01JAN2021;48;114;78;315
Guadalajara;01JAN2021;10;44;23;90
Albacete;01JAN2021;38;103;24;170
Granada;01JAN2021;13;112;49;325
Ávila;01JAN2021;4;54;1;29
Sevilla;01JAN2021;64;348;21;229
Burgos;01JAN2021;14;81;11;80
Valladolid;01JAN2021;64;308;7;178
Zamora;01JAN2021;9;61;3;46
Badajoz;01JAN2021;164;741;88;520
Castellón/Castelló;01JAN2021;79;237;117;620
Gipuzkoa;01JAN2021;42;329;63;819
Santa Cruz de Tenerife;01JAN2021;5;121;89;712
Salamanca;01JAN2021;10;45;5;71
Madrid;01JAN2021;445;1920;458;3005
Rioja, La;01JAN2021;6;96;72;672
Navarra;01JAN2021;13;218;116;1131
Bizkaia;01JAN2021;44;386;89;1579
Córdoba;01JAN2021;29;203;43;347
Asturias;01JAN2021;6;87;88;1226
Palmas, Las;01JAN2021;13;150;68;941
Teruel;01JAN2021;12;48;22;115
Palencia;01JAN2021;18;128;24;131
Cádiz;01JAN2021;69;294;57;444
Segovia;31DEC2020;36;523;32;226
Ourense;31DEC2020;8;96;34;699
Bizkaia;31DEC2020;115;939;148;2316
Asturias;31DEC2020;14;118;99;1924
Córdoba;31DEC2020;87;438;104;490
León;31DEC2020;23;130;34;183
Navarra;31DEC2020;54;720;118;1529
Cáceres;31DEC2020;73;393;123;816
Málaga;31DEC2020;116;746;150;1341
Murcia;31DEC2020;197;1098;374;1757
Cuenca;31DEC2020;34;73;46;290
Madrid;31DEC2020;661;6504;2177;12402
Sevilla;31DEC2020;108;970;207;1405
Coruña, A;31DEC2020;39;311;244;2585
Araba/Álava;31DEC2020;39;284;55;495
Lugo;31DEC2020;17;81;37;744
Almería;31DEC2020;38;192;166;1008
Tarragona;31DEC2020;253;1515;207;2327
Huesca;31DEC2020;11;55;35;171
Jaén;31DEC2020;91;370;67;410
Lleida;31DEC2020;92;877;113;1282
Ciudad Real;31DEC2020;38;131;151;734
Baleares;31DEC2020;121;776;559;4034
Santa Cruz de Tenerife;31DEC2020;49;336;186;1511
Alicante/Alacant;31DEC2020;320;1441;1067;3972
Ávila;31DEC2020;28;190;7;105
Zamora;31DEC2020;8;46;13;117
Palmas, Las;31DEC2020;27;308;102;1353
Burgos;31DEC2020;18;230;45;304
Badajoz;31DEC2020;159;701;164;684
Guadalajara;31DEC2020;16;52;58;162
Valencia/València;31DEC2020;355;1084;1601;7436
Huelva;31DEC2020;22;193;3;58
Granada;31DEC2020;54;303;71;617
Ceuta;31DEC2020;16;95;1;8
Zaragoza;31DEC2020;77;388;143;892
Rioja, La;31DEC2020;19;245;160;1291
Soria;31DEC2020;6;222;9;172
Valladolid;31DEC2020;69;429;23;383
Melilla;31DEC2020;9;48;4;32
Castellón/Castelló;31DEC2020;111;301;266;1154
Girona;31DEC2020;241;1813;223;1883
Cantabria;31DEC2020;6;55;114;1254
Barcelona;31DEC2020;1427;12997;1565;15504
Albacete;31DEC2020;43;120;64;374
Salamanca;31DEC2020;24;87;20;297
Gipuzkoa;31DEC2020;82;679;83;1512
Toledo;31DEC2020;40;144;219;817
Pontevedra;31DEC2020;28;218;169;2194
Teruel;31DEC2020;10;51;19;82
Palencia;31DEC2020;28;192;24;121
Cádiz;31DEC2020;93;630;275;1433
Ourense;30DEC2020;12;194;81;1070
Cantabria;30DEC2020;11;65;145;1683
Cáceres;30DEC2020;74;295;343;1641
Málaga;30DEC2020;173;1703;210;1772
Granada;30DEC2020;37;730;243;1460
Jaén;30DEC2020;61;1000;120;712
Cuenca;30DEC2020;37;149;75;457
Melilla;30DEC2020;6;78;8;41
Barcelona;30DEC2020;1593;14815;1493;19843
Palencia;30DEC2020;25;313;35;260
Salamanca;30DEC2020;23;174;34;404
Madrid;30DEC2020;2491;20740;2646;14410
Coruña, A;30DEC2020;38;290;239;2628
Araba/Álava;30DEC2020;29;279;30;762
Lugo;30DEC2020;5;85;41;599
Burgos;30DEC2020;50;505;6;113
Ciudad Real;30DEC2020;132;388;360;1550
Ávila;30DEC2020;43;295;6;83
Huesca;30DEC2020;7;106;49;280
León;30DEC2020;30;272;102;970
Valencia/València;30DEC2020;748;2039;2313;10397
Badajoz;30DEC2020;284;997;227;1417
Huelva;30DEC2020;36;751;3;109
Ceuta;30DEC2020;24;224;0;23
Alicante/Alacant;30DEC2020;535;1922;1275;5169
Soria;30DEC2020;8;282;3;130
Bizkaia;30DEC2020;110;945;173;2445
Valladolid;30DEC2020;99;714;48;502
Teruel;30DEC2020;3;56;24;150
Girona;30DEC2020;286;2209;158;1736
Navarra;30DEC2020;36;884;136;1853
Murcia;30DEC2020;267;1652;300;2275
Tarragona;30DEC2020;296;1620;187;3221
Sevilla;30DEC2020;117;1688;188;1432
Zaragoza;30DEC2020;132;732;248;1525
Castellón/Castelló;30DEC2020;154;462;230;1264
Almería;30DEC2020;63;623;150;1248
Segovia;30DEC2020;20;135;41;224
Albacete;30DEC2020;78;243;178;855
Gipuzkoa;30DEC2020;103;784;110;1552
Guadalajara;30DEC2020;21;134;96;455
Santa Cruz de Tenerife;30DEC2020;44;596;149;1854
Toledo;30DEC2020;106;473;235;1186
Lleida;30DEC2020;93;896;139;1723
Pontevedra;30DEC2020;25;208;168;2465
Rioja, La;30DEC2020;13;396;187;1060
Córdoba;30DEC2020;73;672;64;463
Baleares;30DEC2020;144;1402;527;4166
Palmas, Las;30DEC2020;36;660;58;1754
Asturias;30DEC2020;22;233;130;2651
Zamora;30DEC2020;6;85;13;178
Cádiz;30DEC2020;144;1665;240;1361
Sevilla;29DEC2020;98;2124;192;1500
Ourense;29DEC2020;8;109;36;486
Bizkaia;29DEC2020;92;947;174;2430
Navarra;29DEC2020;62;780;101;1213
Cáceres;29DEC2020;45;210;309;1205
Rioja, La;29DEC2020;19;546;133;926
Santa Cruz de Tenerife;29DEC2020;53;626;190;1889
Jaén;29DEC2020;67;942;117;688
Murcia;29DEC2020;242;1666;278;2050
Cuenca;29DEC2020;32;97;44;369
Melilla;29DEC2020;4;80;12;72
Huesca;29DEC2020;24;134;44;279
Madrid;29DEC2020;2127;16962;2336;13039
Burgos;29DEC2020;50;437;51;394
Coruña, A;29DEC2020;31;301;214;2428
Araba/Álava;29DEC2020;34;316;54;540
Lleida;29DEC2020;77;994;113;1749
Ciudad Real;29DEC2020;96;298;315;1412
Soria;29DEC2020;12;75;11;242
Badajoz;29DEC2020;237;836;256;1469
León;29DEC2020;16;239;63;571
Baleares;29DEC2020;152;1222;576;4393
Palmas, Las;29DEC2020;22;544;83;1920
Valladolid;29DEC2020;55;610;52;526
Alicante/Alacant;29DEC2020;413;1370;1135;4657
Guadalajara;29DEC2020;26;111;75;396
Zamora;29DEC2020;6;83;32;230
Huelva;29DEC2020;13;538;9;93
Málaga;29DEC2020;153;1218;207;1593
Zaragoza;29DEC2020;92;638;225;1431
Almería;29DEC2020;29;564;129;1092
Granada;29DEC2020;26;524;210;1349
Teruel;29DEC2020;13;90;29;282
Ceuta;29DEC2020;27;262;5;34
Castellón/Castelló;29DEC2020;144;500;259;1372
Ávila;29DEC2020;25;178;11;160
Girona;29DEC2020;328;1941;204;2215
Barcelona;29DEC2020;1697;15225;1485;18341
Segovia;29DEC2020;19;152;31;236
Toledo;29DEC2020;85;362;250;1125
Albacete;29DEC2020;51;210;110;488
Salamanca;29DEC2020;14;123;59;630
Gipuzkoa;29DEC2020;109;820;154;2084
Lugo;29DEC2020;2;83;56;822
Pontevedra;29DEC2020;20;231;145;2559
Valencia/València;29DEC2020;650;2475;2002;9512
Córdoba;29DEC2020;60;1109;71;425
Asturias;29DEC2020;17;216;138;3144
Tarragona;29DEC2020;194;1425;220;2733
Cantabria;29DEC2020;7;76;175;1856
Palencia;29DEC2020;31;188;48;320
Cádiz;29DEC2020;107;1737;306;1561
Ourense;28DEC2020;9;89;27;505
Cáceres;28DEC2020;34;158;229;933
Jaén;28DEC2020;57;768;115;503
Málaga;28DEC2020;130;1374;81;944
Santa Cruz de Tenerife;28DEC2020;51;484;179;1822
Murcia;28DEC2020;186;1359;223;2002
Cuenca;28DEC2020;16;89;34;209
Melilla;28DEC2020;10;110;9;32
Barcelona;28DEC2020;1809;15705;1323;15649
Cantabria;28DEC2020;7;66;115;1681
Coruña, A;28DEC2020;37;296;192;2108
Araba/Álava;28DEC2020;37;275;26;652
Lugo;28DEC2020;6;83;15;482
Bizkaia;28DEC2020;88;900;83;1422
Huesca;28DEC2020;20;110;45;289
Lleida;28DEC2020;81;920;107;901
Ciudad Real;28DEC2020;61;255;175;971
León;28DEC2020;20;178;73;662
Baleares;28DEC2020;109;1583;555;3875
Zamora;28DEC2020;5;58;19;227
Alicante/Alacant;28DEC2020;396;1296;766;3815
Pontevedra;28DEC2020;14;188;108;1290
Ávila;28DEC2020;24;160;2;128
Zaragoza;28DEC2020;103;585;259;1512
Guadalajara;28DEC2020;31;107;57;398
Castellón/Castelló;28DEC2020;138;482;238;1360
Navarra;28DEC2020;48;803;89;1270
Toledo;28DEC2020;83;316;105;682
Badajoz;28DEC2020;164;698;159;1048
Granada;28DEC2020;20;970;159;1257
Soria;28DEC2020;12;41;1;126
Sevilla;28DEC2020;86;1949;131;1121
Girona;28DEC2020;282;1849;227;2269
Almería;28DEC2020;38;495;96;874
Madrid;28DEC2020;2374;16327;1288;9453
Albacete;28DEC2020;42;175;128;646
Salamanca;28DEC2020;27;102;10;379
Gipuzkoa;28DEC2020;76;619;78;1754
Ceuta;28DEC2020;12;285;1;35
Rioja, La;28DEC2020;11;412;41;548
Burgos;28DEC2020;39;423;19;206
Segovia;28DEC2020;12;145;29;328
Córdoba;28DEC2020;77;1125;31;387
Huelva;28DEC2020;29;778;10;124
Asturias;28DEC2020;16;208;80;3052
Teruel;28DEC2020;11;73;30;160
Palmas, Las;28DEC2020;32;564;49;1571
Valencia/València;28DEC2020;636;2002;1282;6206
Tarragona;28DEC2020;217;1395;227;1829
Valladolid;28DEC2020;55;539;39;702
Palencia;28DEC2020;16;162;36;313
Cádiz;28DEC2020;130;1749;136;997
Cádiz;27DEC2020;55;315;85;690
Bizkaia;27DEC2020;48;527;121;1739
Navarra;27DEC2020;20;246;52;786
Cáceres;27DEC2020;15;63;45;374
Málaga;27DEC2020;20;176;61;843
Valladolid;27DEC2020;25;220;8;368
Huesca;27DEC2020;6;50;8;58
Ceuta;27DEC2020;17;165;1;18
Murcia;27DEC2020;24;150;98;919
Cuenca;27DEC2020;9;22;23;127
Santa Cruz de Tenerife;27DEC2020;28;237;92;1102
Jaén;27DEC2020;34;139;55;352
Madrid;27DEC2020;454;5512;462;4013
Coruña, A;27DEC2020;17;199;161;1651
Rioja, La;27DEC2020;5;82;45;482
Araba/Álava;27DEC2020;18;158;28;442
Burgos;27DEC2020;20;128;18;183
Lugo;27DEC2020;2;58;11;349
Lleida;27DEC2020;36;401;32;214
Ciudad Real;27DEC2020;31;119;97;631
Baleares;27DEC2020;83;1016;317;2822
Tarragona;27DEC2020;90;589;38;258
Guadalajara;27DEC2020;7;39;9;107
Alicante/Alacant;27DEC2020;155;633;455;2522
Ávila;27DEC2020;6;81;6;68
Ourense;27DEC2020;3;46;23;462
Barcelona;27DEC2020;378;2599;314;3549
Castellón/Castelló;27DEC2020;39;179;76;601
Palmas, Las;27DEC2020;14;200;38;1655
Granada;27DEC2020;22;111;51;423
Valencia/València;27DEC2020;230;939;709;3146
Huelva;27DEC2020;5;66;0;21
Toledo;27DEC2020;23;108;44;454
Badajoz;27DEC2020;101;357;93;646
Sevilla;27DEC2020;42;457;36;431
Soria;27DEC2020;3;30;3;77
Melilla;27DEC2020;0;3;3;19
Girona;27DEC2020;64;440;33;548
Almería;27DEC2020;9;61;78;783
Segovia;27DEC2020;7;42;22;152
Cantabria;27DEC2020;5;62;99;1255
Zaragoza;27DEC2020;34;232;44;411
Zamora;27DEC2020;5;45;1;65
Albacete;27DEC2020;35;169;42;249
Salamanca;27DEC2020;8;173;4;224
Gipuzkoa;27DEC2020;50;480;49;968
Pontevedra;27DEC2020;12;125;102;1357
Teruel;27DEC2020;6;43;18;104
León;27DEC2020;10;77;8;232
Córdoba;27DEC2020;22;258;19;183
Asturias;27DEC2020;16;142;103;1809
Palencia;27DEC2020;10;144;11;143
Segovia;26DEC2020;3;49;16;194
Ourense;26DEC2020;4;63;16;388
Navarra;26DEC2020;20;325;63;1057
Cáceres;26DEC2020;13;87;67;464
Ceuta;26DEC2020;8;100;2;16
Salamanca;26DEC2020;10;48;12;222
Málaga;26DEC2020;37;313;25;490
Sevilla;26DEC2020;39;507;54;709
Jaén;26DEC2020;25;209;38;285
Huesca;26DEC2020;6;57;19;192
Tarragona;26DEC2020;75;361;59;460
Cuenca;26DEC2020;9;29;5;91
Melilla;26DEC2020;2;38;4;25
