PROVINCIA;FECHA_PRUEBA;N_ANT_POSITIVOS;N_ANT;N_PCR_POSITIVOS;N_PCR
Ciudad Real;25OCT2021;5;170;9;553
León;25OCT2021;1;268;31;649
Coruña, A;25OCT2021;1;753;28;953
Ourense;25OCT2021;9;376;6;311
Madrid;25OCT2021;236;10700;132;8221
Sevilla;25OCT2021;17;1616;38;773
Soria;25OCT2021;6;66;6;197
Pontevedra;25OCT2021;8;808;15;523
Segovia;25OCT2021;2;76;3;136
Toledo;25OCT2021;6;194;26;544
Santa Cruz de Tenerife;25OCT2021;12;827;23;1356
Valladolid;25OCT2021;8;294;28;848
Guadalajara;25OCT2021;21;154;12;302
Cáceres;25OCT2021;5;334;6;486
Cádiz;25OCT2021;9;573;13;945
Zamora;25OCT2021;2;111;4;230
Huesca;24OCT2021;2;53;1;48
Lugo;24OCT2021;2;115;5;205
Ceuta;24OCT2021;0;15;0;16
Palmas, Las;24OCT2021;9;409;31;701
Asturias;24OCT2021;8;170;25;1065
Cáceres;24OCT2021;0;137;1;220
Bizkaia;24OCT2021;7;225;31;785
Baleares;24OCT2021;9;478;31;1106
Toledo;24OCT2021;1;93;2;175
Madrid;24OCT2021;48;2274;63;3623
Córdoba;24OCT2021;5;190;6;278
Navarra;24OCT2021;4;314;37;650
DESLOCALIZADOS;24OCT2021;26;1351;16;1088
Almería;24OCT2021;7;101;26;560
Sevilla;24OCT2021;3;546;5;177
Ciudad Real;24OCT2021;4;96;3;216
Albacete;24OCT2021;7;110;7;112
Melilla;24OCT2021;1;76;1;43
Cádiz;24OCT2021;9;221;4;372
Coruña, A;24OCT2021;1;430;10;602
Alicante/Alacant;24OCT2021;26;294;15;396
Araba/Álava;24OCT2021;6;82;1;129
Cuenca;24OCT2021;2;16;1;57
Huelva;24OCT2021;3;48;1;62
Jaén;24OCT2021;3;150;3;206
Gipuzkoa;24OCT2021;11;257;51;629
Ávila;24OCT2021;0;54;1;117
Lleida;24OCT2021;8;191;6;122
Guadalajara;24OCT2021;1;50;7;70
Granada;24OCT2021;7;88;13;317
Murcia;24OCT2021;1;329;24;922
León;24OCT2021;0;117;1;143
Palencia;24OCT2021;6;61;3;144
Salamanca;24OCT2021;0;44;0;160
Ourense;24OCT2021;2;213;3;210
Segovia;24OCT2021;2;53;5;122
Pontevedra;24OCT2021;3;413;9;348
Valencia/València;24OCT2021;11;308;5;811
Zamora;24OCT2021;1;75;1;44
Valladolid;24OCT2021;2;97;9;345
Teruel;24OCT2021;1;67;1;46
Zaragoza;24OCT2021;10;206;16;398
Castellón/Castelló;24OCT2021;25;230;9;271
Cantabria;24OCT2021;2;140;14;386
Soria;24OCT2021;1;32;0;84
Málaga;24OCT2021;9;216;13;611
Burgos;24OCT2021;1;47;6;191
Barcelona;24OCT2021;28;1358;38;2135
Girona;24OCT2021;8;224;11;311
Rioja, La;24OCT2021;3;256;5;351
Santa Cruz de Tenerife;24OCT2021;15;428;20;607
Tarragona;24OCT2021;14;339;3;196
Badajoz;24OCT2021;3;447;3;380
Jaén;23OCT2021;1;167;34;520
Burgos;23OCT2021;1;55;4;385
Alicante/Alacant;23OCT2021;18;319;26;803
Ciudad Real;23OCT2021;2;55;2;216
Badajoz;23OCT2021;1;425;9;356
Madrid;23OCT2021;43;2277;170;6281
Teruel;23OCT2021;6;45;0;47
Zamora;23OCT2021;3;67;1;64
Araba/Álava;23OCT2021;4;71;9;189
DESLOCALIZADOS;23OCT2021;32;1530;50;2031
Rioja, La;23OCT2021;0;68;2;350
Zaragoza;23OCT2021;9;249;7;505
Huesca;23OCT2021;3;50;6;66
Almería;23OCT2021;1;76;46;738
Barcelona;23OCT2021;42;1596;66;4897
Gipuzkoa;23OCT2021;14;332;16;584
Toledo;23OCT2021;3;65;23;226
Santa Cruz de Tenerife;23OCT2021;3;348;16;723
Granada;23OCT2021;5;95;8;433
Córdoba;23OCT2021;5;236;17;316
Baleares;23OCT2021;9;689;43;1283
Ceuta;23OCT2021;0;39;0;30
Asturias;23OCT2021;2;151;27;1117
Castellón/Castelló;23OCT2021;25;218;10;341
Bizkaia;23OCT2021;13;267;48;886
Cantabria;23OCT2021;3;133;12;564
Cáceres;23OCT2021;3;108;5;236
Girona;23OCT2021;15;286;11;644
Cuenca;23OCT2021;1;27;8;184
Guadalajara;23OCT2021;0;30;11;137
Ourense;23OCT2021;0;278;1;245
Lugo;23OCT2021;5;148;2;226
Huelva;23OCT2021;1;55;1;153
Coruña, A;23OCT2021;1;438;20;865
Melilla;23OCT2021;0;81;2;51
Pontevedra;23OCT2021;0;440;4;550
León;23OCT2021;1;121;2;248
Palmas, Las;23OCT2021;9;480;30;885
Murcia;23OCT2021;10;415;38;1277
Palencia;23OCT2021;4;61;0;191
Sevilla;23OCT2021;7;519;9;513
Tarragona;23OCT2021;19;353;20;445
Salamanca;23OCT2021;3;45;5;199
Albacete;23OCT2021;6;98;8;157
Valladolid;23OCT2021;4;66;4;310
Soria;23OCT2021;0;16;6;42
Valencia/València;23OCT2021;23;429;44;1561
Ávila;23OCT2021;5;80;9;212
Málaga;23OCT2021;5;216;24;1135
Navarra;23OCT2021;7;329;45;822
Lleida;23OCT2021;6;211;8;198
Segovia;23OCT2021;1;46;14;96
Cádiz;23OCT2021;1;120;2;454
Baleares;22OCT2021;5;767;72;1910
Toledo;22OCT2021;10;239;18;510
Córdoba;22OCT2021;16;397;34;544
Almería;22OCT2021;2;256;15;616
Coruña, A;22OCT2021;3;741;17;768
Melilla;22OCT2021;0;92;1;48
Ourense;22OCT2021;4;290;0;251
Rioja, La;22OCT2021;1;305;5;246
Cáceres;22OCT2021;0;337;4;501
Castellón/Castelló;22OCT2021;41;349;67;856
Palencia;22OCT2021;2;70;9;185
Ávila;22OCT2021;2;80;2;149
Palmas, Las;22OCT2021;7;975;33;859
Sevilla;22OCT2021;14;998;31;856
Girona;22OCT2021;17;735;29;1378
Málaga;22OCT2021;20;620;34;1192
Santa Cruz de Tenerife;22OCT2021;7;928;42;1026
Teruel;22OCT2021;1;89;1;134
Tarragona;22OCT2021;18;725;30;1204
Zamora;22OCT2021;2;112;12;193
Salamanca;22OCT2021;4;139;14;235
Segovia;22OCT2021;0;76;10;219
Valencia/València;22OCT2021;32;776;86;2648
Granada;22OCT2021;3;236;17;795
Pontevedra;22OCT2021;4;583;14;650
Huelva;22OCT2021;2;203;24;488
Navarra;22OCT2021;24;936;60;1019
Lugo;22OCT2021;2;189;0;115
Huesca;22OCT2021;7;125;9;277
Madrid;22OCT2021;194;8615;214;8165
León;22OCT2021;1;222;10;503
Lleida;22OCT2021;27;513;21;800
Jaén;22OCT2021;11;359;9;391
Soria;22OCT2021;2;65;7;123
Cuenca;22OCT2021;2;29;2;141
Gipuzkoa;22OCT2021;18;636;47;649
Ceuta;22OCT2021;4;108;1;54
Barcelona;22OCT2021;86;5202;156;9208
Cádiz;22OCT2021;4;409;11;658
Ciudad Real;22OCT2021;2;193;9;367
Bizkaia;22OCT2021;17;828;33;1101
Cantabria;22OCT2021;5;319;15;856
Burgos;22OCT2021;6;87;15;593
Murcia;22OCT2021;11;704;58;1448
Badajoz;22OCT2021;9;760;14;605
Araba/Álava;22OCT2021;4;280;6;213
Alicante/Alacant;22OCT2021;36;547;51;1458
Albacete;22OCT2021;2;172;5;401
DESLOCALIZADOS;22OCT2021;43;2163;71;2561
Valladolid;22OCT2021;7;300;6;474
Guadalajara;22OCT2021;4;112;16;260
Zaragoza;22OCT2021;15;615;37;1018
Asturias;22OCT2021;3;373;31;1180
Barcelona;21OCT2021;74;5578;134;10299
Valencia/València;21OCT2021;40;872;80;2157
Palencia;21OCT2021;1;82;5;128
Lleida;21OCT2021;22;501;15;1094
Huelva;21OCT2021;6;214;17;305
Araba/Álava;21OCT2021;1;280;8;337
Almería;21OCT2021;4;232;40;830
Cuenca;21OCT2021;1;42;1;126
Guadalajara;21OCT2021;8;141;11;127
Cádiz;21OCT2021;8;463;24;589
Santa Cruz de Tenerife;21OCT2021;13;828;27;1011
Navarra;21OCT2021;12;1008;22;685
Sevilla;21OCT2021;23;1170;27;392
Segovia;21OCT2021;3;84;13;180
Cantabria;21OCT2021;3;361;19;780
Tarragona;21OCT2021;18;715;33;1002
Zamora;21OCT2021;2;89;3;133
Teruel;21OCT2021;3;87;4;84
Zaragoza;21OCT2021;20;627;45;850
Valladolid;21OCT2021;5;277;22;516
Palmas, Las;21OCT2021;12;886;31;920
Toledo;21OCT2021;12;241;23;397
Rioja, La;21OCT2021;0;293;8;367
Lugo;21OCT2021;0;207;0;182
Ourense;21OCT2021;2;316;12;364
Málaga;21OCT2021;17;672;80;1316
Madrid;21OCT2021;185;9169;230;7179
Melilla;21OCT2021;0;105;0;65
Jaén;21OCT2021;14;340;16;419
Murcia;21OCT2021;11;768;68;1530
León;21OCT2021;0;208;61;487
Granada;21OCT2021;3;245;21;670
Huesca;21OCT2021;6;102;14;153
Ceuta;21OCT2021;7;79;1;28
Ciudad Real;21OCT2021;2;149;9;348
Córdoba;21OCT2021;16;461;10;192
Cáceres;21OCT2021;5;307;11;320
Asturias;21OCT2021;4;356;52;1702
Burgos;21OCT2021;2;114;17;353
Coruña, A;21OCT2021;4;750;10;574
Bizkaia;21OCT2021;17;872;61;1066
Baleares;21OCT2021;6;657;65;1597
Alicante/Alacant;21OCT2021;33;673;48;1230
Albacete;21OCT2021;5;176;8;245
Salamanca;21OCT2021;4;143;30;265
DESLOCALIZADOS;21OCT2021;37;1883;56;2322
Girona;21OCT2021;28;715;21;1471
Castellón/Castelló;21OCT2021;50;349;65;790
Gipuzkoa;21OCT2021;32;671;32;600
Soria;21OCT2021;3;75;9;84
Pontevedra;21OCT2021;1;812;13;395
Ávila;21OCT2021;3;84;11;139
Badajoz;21OCT2021;6;806;15;507
Palmas, Las;20OCT2021;23;961;22;1018
Valladolid;20OCT2021;4;297;17;764
Tarragona;20OCT2021;30;873;27;1473
Santa Cruz de Tenerife;20OCT2021;14;855;22;1255
Málaga;20OCT2021;17;679;46;1460
Cáceres;20OCT2021;4;424;10;404
Huesca;20OCT2021;4;149;12;212
Bizkaia;20OCT2021;29;965;60;944
Lugo;20OCT2021;2;204;1;255
Albacete;20OCT2021;7;168;6;326
Ceuta;20OCT2021;4;91;2;41
Cuenca;20OCT2021;2;41;8;165
Baleares;20OCT2021;6;614;61;2067
Alicante/Alacant;20OCT2021;42;702;46;1235
Palencia;20OCT2021;0;98;5;199
Huelva;20OCT2021;4;242;22;378
Zaragoza;20OCT2021;19;648;34;1116
Murcia;20OCT2021;21;795;70;1604
DESLOCALIZADOS;20OCT2021;30;1871;66;2326
Melilla;20OCT2021;0;111;1;54
Zamora;20OCT2021;0;101;5;169
Toledo;20OCT2021;6;262;16;411
Ávila;20OCT2021;4;94;10;162
Valencia/València;20OCT2021;34;899;54;2441
Teruel;20OCT2021;3;106;3;121
Sevilla;20OCT2021;7;1388;47;809
Navarra;20OCT2021;22;1083;48;834
Soria;20OCT2021;4;65;2;115
Rioja, La;20OCT2021;2;314;2;458
Salamanca;20OCT2021;2;149;17;329
Pontevedra;20OCT2021;2;686;12;536
Madrid;20OCT2021;215;9569;245;8793
Cádiz;20OCT2021;4;548;25;864
Lleida;20OCT2021;15;554;26;1338
Guadalajara;20OCT2021;3;107;12;198
Córdoba;20OCT2021;7;507;14;536
Segovia;20OCT2021;0;56;15;279
Girona;20OCT2021;18;760;24;1100
Granada;20OCT2021;4;283;26;1106
Coruña, A;20OCT2021;5;864;14;929
Gipuzkoa;20OCT2021;33;789;29;585
Cantabria;20OCT2021;2;420;12;727
Ciudad Real;20OCT2021;7;214;6;359
Castellón/Castelló;20OCT2021;49;398;43;636
Barcelona;20OCT2021;101;5881;180;11266
Badajoz;20OCT2021;7;1052;12;496
Araba/Álava;20OCT2021;4;306;7;363
Asturias;20OCT2021;10;423;16;1608
Almería;20OCT2021;9;304;57;1028
Burgos;20OCT2021;3;107;11;543
León;20OCT2021;6;245;15;446
Jaén;20OCT2021;4;416;30;639
Ourense;20OCT2021;0;342;7;316
Jaén;19OCT2021;6;436;20;618
Ciudad Real;19OCT2021;2;194;14;467
Cuenca;19OCT2021;0;30;4;252
Valencia/València;19OCT2021;36;892;70;2950
Alicante/Alacant;19OCT2021;41;762;67;1978
Badajoz;19OCT2021;6;1018;11;595
Cádiz;19OCT2021;3;601;24;943
Navarra;19OCT2021;19;1202;31;973
Pontevedra;19OCT2021;4;664;11;641
Almería;19OCT2021;5;423;36;1027
Melilla;19OCT2021;2;104;15;80
Palmas, Las;19OCT2021;11;1098;26;980
Soria;19OCT2021;5;81;4;147
Sevilla;19OCT2021;15;1462;26;731
Baleares;19OCT2021;6;590;83;2091
Ávila;19OCT2021;4;95;23;233
Córdoba;19OCT2021;12;554;17;787
Gipuzkoa;19OCT2021;25;690;34;1160
Toledo;19OCT2021;13;264;28;712
Girona;19OCT2021;27;806;35;1614
Zaragoza;19OCT2021;20;777;63;1243
Rioja, La;19OCT2021;0;260;8;599
Valladolid;19OCT2021;6;333;14;649
Salamanca;19OCT2021;2;166;39;431
Tarragona;19OCT2021;17;875;38;1462
Segovia;19OCT2021;2;100;5;315
Santa Cruz de Tenerife;19OCT2021;6;813;31;1385
Palencia;19OCT2021;1;95;3;214
Murcia;19OCT2021;8;831;58;2308
Ourense;19OCT2021;2;432;1;348
Guadalajara;19OCT2021;8;136;6;222
Málaga;19OCT2021;8;690;59;1578
Lleida;19OCT2021;15;559;18;876
León;19OCT2021;2;261;11;470
Lugo;19OCT2021;1;264;0;282
Coruña, A;19OCT2021;5;862;21;1093
Huesca;19OCT2021;9;122;11;224
Huelva;19OCT2021;5;270;11;415
Cáceres;19OCT2021;6;423;18;521
Castellón/Castelló;19OCT2021;49;382;49;717
Ceuta;19OCT2021;0;67;3;46
Barcelona;19OCT2021;90;6341;167;11191
Burgos;19OCT2021;1;132;17;679
Cantabria;19OCT2021;3;465;32;903
Bizkaia;19OCT2021;28;950;53;702
Araba/Álava;19OCT2021;5;337;5;344
DESLOCALIZADOS;19OCT2021;26;2060;75;2408
Asturias;19OCT2021;0;408;23;1902
Albacete;19OCT2021;3;165;11;359
Teruel;19OCT2021;2;91;5;116
Granada;19OCT2021;12;326;26;1080
Madrid;19OCT2021;234;9896;254;9337
Zamora;19OCT2021;0;83;2;186
Ceuta;18OCT2021;0;80;0;47
Baleares;18OCT2021;5;733;87;2170
Ourense;18OCT2021;0;517;0;274
León;18OCT2021;2;272;11;581
Guadalajara;18OCT2021;1;126;0;256
Córdoba;18OCT2021;8;564;4;293
Cantabria;18OCT2021;9;483;23;1001
Almería;18OCT2021;12;327;24;1048
Coruña, A;18OCT2021;6;906;19;916
Sevilla;18OCT2021;17;1622;27;815
Rioja, La;18OCT2021;1;359;7;502
Cuenca;18OCT2021;0;45;1;163
Araba/Álava;18OCT2021;11;256;7;519
Lleida;18OCT2021;14;692;19;772
Girona;18OCT2021;18;966;30;1296
Segovia;18OCT2021;1;120;18;321
Santa Cruz de Tenerife;18OCT2021;17;962;15;1213
Bizkaia;18OCT2021;23;631;23;485
Zamora;18OCT2021;2;114;7;235
Soria;18OCT2021;1;66;4;166
Valladolid;18OCT2021;8;328;20;821
Toledo;18OCT2021;11;242;14;442
Valencia/València;18OCT2021;38;927;69;3026
Burgos;18OCT2021;1;132;10;408
Teruel;18OCT2021;2;99;4;152
Tarragona;18OCT2021;28;968;28;1489
Palencia;18OCT2021;0;109;11;188
Salamanca;18OCT2021;6;136;6;178
Málaga;18OCT2021;22;717;44;1287
Pontevedra;18OCT2021;4;945;15;722
Madrid;18OCT2021;265;11428;137;8765
Navarra;18OCT2021;18;1296;31;809
Lugo;18OCT2021;1;262;5;296
Murcia;18OCT2021;15;856;52;1621
Melilla;18OCT2021;5;140;2;59
Huesca;18OCT2021;4;107;14;273
Ávila;18OCT2021;10;116;9;214
Jaén;18OCT2021;3;357;5;429
Castellón/Castelló;18OCT2021;64;369;25;750
Huelva;18OCT2021;8;296;34;603
Cáceres;18OCT2021;1;518;15;444
Granada;18OCT2021;9;347;22;1180
Cádiz;18OCT2021;5;679;10;934
Ciudad Real;18OCT2021;2;191;7;622
Barcelona;18OCT2021;149;8040;147;9594
Albacete;18OCT2021;4;203;8;335
Badajoz;18OCT2021;2;1179;16;739
Alicante/Alacant;18OCT2021;41;746;55;1605
Gipuzkoa;18OCT2021;15;667;20;426
DESLOCALIZADOS;18OCT2021;38;2027;75;2143
Asturias;18OCT2021;4;429;15;1729
Palmas, Las;18OCT2021;8;1184;20;951
Zaragoza;18OCT2021;36;694;80;1279
Huelva;17OCT2021;2;78;2;86
Lleida;17OCT2021;13;185;5;157
Valencia/València;17OCT2021;15;311;16;845
Soria;17OCT2021;2;35;1;73
Salamanca;17OCT2021;3;62;2;168
Cuenca;17OCT2021;2;15;5;57
Castellón/Castelló;17OCT2021;18;176;9;224
Araba/Álava;17OCT2021;4;97;1;45
Almería;17OCT2021;4;105;15;484
Albacete;17OCT2021;1;92;1;125
Badajoz;17OCT2021;6;567;4;345
Guadalajara;17OCT2021;4;57;1;42
Palencia;17OCT2021;1;61;1;120
Huesca;17OCT2021;2;65;1;62
Sevilla;17OCT2021;12;635;2;222
Navarra;17OCT2021;8;307;44;588
Melilla;17OCT2021;0;77;1;59
Valladolid;17OCT2021;8;77;2;317
Zamora;17OCT2021;1;75;0;55
Ávila;17OCT2021;5;45;33;140
Zaragoza;17OCT2021;12;241;11;426
Teruel;17OCT2021;4;64;1;39
Toledo;17OCT2021;10;106;3;212
Segovia;17OCT2021;2;58;5;87
Tarragona;17OCT2021;7;303;6;224
Málaga;17OCT2021;7;201;11;683
Pontevedra;17OCT2021;4;587;6;496
Rioja, La;17OCT2021;0;163;6;306
Palmas, Las;17OCT2021;11;416;17;648
Madrid;17OCT2021;54;2325;58;3583
Ourense;17OCT2021;0;265;0;229
Lugo;17OCT2021;1;208;2;210
Cáceres;17OCT2021;4;136;7;260
León;17OCT2021;0;111;3;146
Granada;17OCT2021;5;127;4;292
Cádiz;17OCT2021;2;204;5;347
Girona;17OCT2021;15;282;7;270
Ciudad Real;17OCT2021;2;101;0;208
Córdoba;17OCT2021;2;206;2;299
Santa Cruz de Tenerife;17OCT2021;5;383;10;452
Gipuzkoa;17OCT2021;16;264;19;598
Ceuta;17OCT2021;0;15;0;14
Coruña, A;17OCT2021;4;471;10;823
Cantabria;17OCT2021;3;175;31;542
Burgos;17OCT2021;5;55;2;179
Baleares;17OCT2021;4;519;9;712
Alicante/Alacant;17OCT2021;12;264;8;407
Asturias;17OCT2021;3;144;14;1185
Bizkaia;17OCT2021;19;270;28;499
DESLOCALIZADOS;17OCT2021;20;1202;39;1033
Barcelona;17OCT2021;33;1554;36;2469
Murcia;17OCT2021;6;236;24;1035
Jaén;17OCT2021;6;177;3;184
Valladolid;16OCT2021;0;64;3;304
Coruña, A;16OCT2021;3;463;13;712
Girona;16OCT2021;15;357;30;702
Tarragona;16OCT2021;10;354;11;356
Málaga;16OCT2021;7;252;20;1197
Cantabria;16OCT2021;0;122;11;578
Ceuta;16OCT2021;0;22;0;24
Asturias;16OCT2021;0;164;17;1189
Cáceres;16OCT2021;0;128;9;315
Huesca;16OCT2021;1;54;2;79
Cuenca;16OCT2021;1;11;7;225
Santa Cruz de Tenerife;16OCT2021;6;454;17;781
Bizkaia;16OCT2021;12;309;54;726
Ávila;16OCT2021;2;42;4;208
Gipuzkoa;16OCT2021;14;261;27;695
Zamora;16OCT2021;2;51;0;57
Zaragoza;16OCT2021;12;278;10;528
Albacete;16OCT2021;3;87;10;299
Baleares;16OCT2021;8;624;54;1756
Teruel;16OCT2021;1;44;2;53
Pontevedra;16OCT2021;3;588;4;535
Sevilla;16OCT2021;9;526;32;696
Valencia/València;16OCT2021;30;516;31;1865
Rioja, La;16OCT2021;0;205;8;444
Soria;16OCT2021;1;23;0;32
Palencia;16OCT2021;1;48;5;159
Segovia;16OCT2021;3;48;6;111
Salamanca;16OCT2021;5;60;6;199
Ourense;16OCT2021;0;247;4;394
Melilla;16OCT2021;1;81;1;69
Navarra;16OCT2021;10;324;37;677
León;16OCT2021;0;97;2;292
Granada;16OCT2021;1;136;11;443
Burgos;16OCT2021;0;43;2;392
Guadalajara;16OCT2021;2;55;6;118
Jaén;16OCT2021;2;125;4;301
Lleida;16OCT2021;12;230;8;254
Ciudad Real;16OCT2021;2;97;3;242
Córdoba;16OCT2021;3;210;22;525
Huelva;16OCT2021;3;48;3;214
Cádiz;16OCT2021;3;197;5;495
Badajoz;16OCT2021;2;466;6;329
Castellón/Castelló;16OCT2021;30;206;19;354
Almería;16OCT2021;3;123;10;616
Barcelona;16OCT2021;45;2128;45;4655
Murcia;16OCT2021;10;357;95;1646
Madrid;16OCT2021;46;2029;123;6412
Araba/Álava;16OCT2021;7;93;7;186
Alicante/Alacant;16OCT2021;14;319;46;1166
DESLOCALIZADOS;16OCT2021;17;1237;40;2008
Lugo;16OCT2021;2;111;1;213
Palmas, Las;16OCT2021;7;553;26;888
Toledo;16OCT2021;0;95;6;238
DESLOCALIZADOS;15OCT2021;35;1960;78;2506
Baleares;15OCT2021;5;666;53;1666
Almería;15OCT2021;11;279;39;902
Coruña, A;15OCT2021;7;904;18;732
Castellón/Castelló;15OCT2021;41;353;40;673
Cuenca;15OCT2021;4;45;2;92
Cantabria;15OCT2021;4;407;19;1061
Guadalajara;15OCT2021;0;125;3;198
Cáceres;15OCT2021;5;374;13;427
Zaragoza;15OCT2021;24;674;35;906
Melilla;15OCT2021;0;110;1;64
Lleida;15OCT2021;20;528;32;1437
Madrid;15OCT2021;182;9576;252;8777
León;15OCT2021;1;233;10;496
Rioja, La;15OCT2021;0;235;4;265
Tarragona;15OCT2021;26;809;32;1567
Toledo;15OCT2021;2;254;12;486
Valladolid;15OCT2021;6;315;9;425
Ávila;15OCT2021;3;63;0;35
Zamora;15OCT2021;1;108;5;202
Segovia;15OCT2021;2;84;12;324
Pontevedra;15OCT2021;8;870;8;538
Navarra;15OCT2021;22;987;31;674
Alicante/Alacant;15OCT2021;33;759;47;1496
Badajoz;15OCT2021;13;990;23;894
Cádiz;15OCT2021;6;542;21;821
Granada;15OCT2021;12;269;34;1020
Jaén;15OCT2021;2;302;16;512
Huelva;15OCT2021;7;229;21;450
Gipuzkoa;15OCT2021;20;595;24;397
Ciudad Real;15OCT2021;3;185;9;384
Barcelona;15OCT2021;87;5972;202;10247
Santa Cruz de Tenerife;15OCT2021;7;742;5;907
Bizkaia;15OCT2021;24;776;57;678
Murcia;15OCT2021;18;716;54;1349
Teruel;15OCT2021;4;73;4;111
Burgos;15OCT2021;1;106;22;537
Salamanca;15OCT2021;8;136;14;231
Araba/Álava;15OCT2021;6;257;2;188
Valencia/València;15OCT2021;31;860;48;2414
Sevilla;15OCT2021;16;1068;34;773
Palencia;15OCT2021;1;98;9;194
Soria;15OCT2021;1;70;4;116
Ourense;15OCT2021;2;478;1;336
Palmas, Las;15OCT2021;11;897;20;983
Málaga;15OCT2021;12;700;46;1449
Lugo;15OCT2021;2;368;1;180
Huesca;15OCT2021;3;126;5;232
Girona;15OCT2021;30;870;26;1617
Ceuta;15OCT2021;0;46;1;55
Asturias;15OCT2021;7;315;22;1207
Albacete;15OCT2021;4;165;10;298
Córdoba;15OCT2021;5;447;12;478
DESLOCALIZADOS;14OCT2021;21;1914;69;2552
Araba/Álava;14OCT2021;6;310;4;356
Albacete;14OCT2021;6;184;7;360
Salamanca;14OCT2021;2;151;22;353
Castellón/Castelló;14OCT2021;32;342;31;464
Burgos;14OCT2021;2;127;17;448
Ceuta;14OCT2021;1;80;2;59
Córdoba;14OCT2021;1;553;29;427
Gipuzkoa;14OCT2021;14;670;41;766
Cáceres;14OCT2021;2;384;8;475
Cuenca;14OCT2021;1;38;19;183
Navarra;14OCT2021;10;1160;26;742
Huelva;14OCT2021;5;231;29;477
Palencia;14OCT2021;1;102;3;134
Málaga;14OCT2021;21;748;55;1492
Murcia;14OCT2021;18;730;48;1585
Soria;14OCT2021;1;72;3;79
Santa Cruz de Tenerife;14OCT2021;14;905;14;1472
Ávila;14OCT2021;3;89;9;125
Valladolid;14OCT2021;5;324;6;512
Valencia/València;14OCT2021;46;983;66;2300
Melilla;14OCT2021;1;101;1;78
Guadalajara;14OCT2021;5;121;7;153
Baleares;14OCT2021;4;742;62;1423
León;14OCT2021;2;287;5;396
Ourense;14OCT2021;1;375;0;194
Toledo;14OCT2021;9;231;24;496
Rioja, La;14OCT2021;5;396;5;356
Sevilla;14OCT2021;15;1275;33;565
Palmas, Las;14OCT2021;10;1035;16;826
Girona;14OCT2021;15;807;33;2001
Bizkaia;14OCT2021;32;875;39;955
Asturias;14OCT2021;5;373;22;1873
Almería;14OCT2021;10;245;43;962
Jaén;14OCT2021;7;406;7;300
Madrid;14OCT2021;170;10015;241;7878
Zaragoza;14OCT2021;16;613;57;832
Tarragona;14OCT2021;23;939;36;2259
Zamora;14OCT2021;3;116;3;160
Cantabria;14OCT2021;6;421;23;769
Lleida;14OCT2021;5;522;39;1406
Coruña, A;14OCT2021;4;837;15;698
Huesca;14OCT2021;3;148;9;158
Lugo;14OCT2021;1;290;1;231
Teruel;14OCT2021;0;91;1;85
Segovia;14OCT2021;2;90;19;279
Pontevedra;14OCT2021;2;845;11;484
Granada;14OCT2021;6;291;32;788
Cádiz;14OCT2021;7;637;17;734
Ciudad Real;14OCT2021;3;219;11;275
Badajoz;14OCT2021;6;1208;16;488
Alicante/Alacant;14OCT2021;45;776;52;1226
Barcelona;14OCT2021;85;6680;153;12189
Girona;13OCT2021;23;916;36;1648
Málaga;13OCT2021;21;810;49;1192
Madrid;13OCT2021;232;11697;193;7898
Toledo;13OCT2021;4;246;8;498
Santa Cruz de Tenerife;13OCT2021;7;896;17;1184
Pontevedra;13OCT2021;2;956;4;461
Sevilla;13OCT2021;14;1805;24;691
Segovia;13OCT2021;3;92;8;253
Valladolid;13OCT2021;3;299;16;804
Tarragona;13OCT2021;19;1044;47;2509
Granada;13OCT2021;7;373;26;1052
DESLOCALIZADOS;13OCT2021;29;2074;54;2218
Murcia;13OCT2021;19;798;42;1360
Huelva;13OCT2021;6;355;29;499
Ávila;13OCT2021;7;105;5;191
Soria;13OCT2021;0;61;4;141
Palencia;13OCT2021;1;104;4;149
Lleida;13OCT2021;23;661;37;1120
Gipuzkoa;13OCT2021;17;709;31;932
Castellón/Castelló;13OCT2021;29;346;43;791
Araba/Álava;13OCT2021;4;279;6;337
Córdoba;13OCT2021;4;660;8;419
Salamanca;13OCT2021;4;146;5;205
Navarra;13OCT2021;15;1281;13;838
Jaén;13OCT2021;5;386;13;468
Ceuta;13OCT2021;7;116;4;62
Barcelona;13OCT2021;112;8031;121;14407
Zaragoza;13OCT2021;19;563;39;1017
Zamora;13OCT2021;1;106;2;214
Cuenca;13OCT2021;4;42;8;159
Ciudad Real;13OCT2021;6;251;8;424
Teruel;13OCT2021;4;111;5;125
Valencia/València;13OCT2021;38;995;38;2760
Cádiz;13OCT2021;5;760;21;1011
Palmas, Las;13OCT2021;11;1422;12;753
Rioja, La;13OCT2021;2;365;8;505
Ourense;13OCT2021;0;462;5;383
Melilla;13OCT2021;1;125;1;34
Baleares;13OCT2021;9;779;55;2357
Almería;13OCT2021;13;390;34;898
Albacete;13OCT2021;5;214;1;369
Lugo;13OCT2021;0;297;2;215
Alicante/Alacant;13OCT2021;52;789;39;1424
Bizkaia;13OCT2021;20;657;26;588
Cantabria;13OCT2021;4;481;16;760
Coruña, A;13OCT2021;3;908;15;840
Burgos;13OCT2021;0;154;3;464
Badajoz;13OCT2021;16;1320;14;639
Cáceres;13OCT2021;3;533;10;761
Asturias;13OCT2021;3;397;12;1748
Guadalajara;13OCT2021;3;121;8;225
